episode_id,molecule_id,component_id,split,source_doi,series_id,pressure_ceiling_Pa,T_min_K,T_max_K,T_span_K,temperature_levels,warm_levels,cold_levels,episode_eligible,anchor_record_ids_json,cold_target_record_ids_json,anchor_count,cold_record_count,cold_temperature_level_count
ep_692a6b170423d5ff,mol_214efcd2971bdb13,grp_9dc3cc34781e7516,train,10.1016/j.jct.2012.03.027,10.1016/j.jct.2012.03.027#d2#p1,10000,275.55,317.87,42.32,18,6,6,True,"[""10.1016/j.jct.2012.03.027#d2#p1#r13"",""10.1016/j.jct.2012.03.027#d2#p1#r15"",""10.1016/j.jct.2012.03.027#d2#p1#r18""]","[""10.1016/j.jct.2012.03.027#d2#p1#r1"",""10.1016/j.jct.2012.03.027#d2#p1#r2"",""10.1016/j.jct.2012.03.027#d2#p1#r3"",""10.1016/j.jct.2012.03.027#d2#p1#r4"",""10.1016/j.jct.2012.03.027#d2#p1#r5"",""10.1016/j.jct.2012.03.027#d2#p1#r6""]",3,6,6
ep_6960542d1451ce9d,mol_01fe71f6f9ac3752,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d10#p1,10000,318.8,365.3,46.5,15,5,4,True,"[""10.1021/je100231g#d10#p1#r11"",""10.1021/je100231g#d10#p1#r13"",""10.1021/je100231g#d10#p1#r15""]","[""10.1021/je100231g#d10#p1#r1"",""10.1021/je100231g#d10#p1#r2"",""10.1021/je100231g#d10#p1#r3"",""10.1021/je100231g#d10#p1#r4""]",3,4,4
ep_6a3109a501e76885,mol_c4ca44c810d45377,grp_642c5927dec37b59,validation,10.1016/j.fluid.2011.07.007,10.1016/j.fluid.2011.07.007#d18#p1,10000,295.2,325.2,30,16,5,5,True,"[""10.1016/j.fluid.2011.07.007#d18#p1#r12"",""10.1016/j.fluid.2011.07.007#d18#p1#r14"",""10.1016/j.fluid.2011.07.007#d18#p1#r16""]","[""10.1016/j.fluid.2011.07.007#d18#p1#r1"",""10.1016/j.fluid.2011.07.007#d18#p1#r2"",""10.1016/j.fluid.2011.07.007#d18#p1#r3"",""10.1016/j.fluid.2011.07.007#d18#p1#r4"",""10.1016/j.fluid.2011.07.007#d18#p1#r5""]",3,5,5
ep_6aa7d933b2642b04,mol_1bb253e99b0e831f,grp_5dea7427c65d07c7,train,10.1021/je0602418,10.1021/je0602418#d7#p1,10000,278.2,314.3,36.1,15,4,4,True,"[""10.1021/je0602418#d7#p1#r12"",""10.1021/je0602418#d7#p1#r13"",""10.1021/je0602418#d7#p1#r15""]","[""10.1021/je0602418#d7#p1#r1"",""10.1021/je0602418#d7#p1#r2"",""10.1021/je0602418#d7#p1#r3"",""10.1021/je0602418#d7#p1#r4""]",3,4,4
ep_6b51a5e273a9b93f,mol_d4445907461eb33b,grp_5dea7427c65d07c7,train,10.1021/acs.jced.5b00752,10.1021/acs.jced.5b00752#d5#p1,10000,322.213,452.116,129.903,13,3,4,True,"[""10.1021/acs.jced.5b00752#d5#p1#r17"",""10.1021/acs.jced.5b00752#d5#p1#r18"",""10.1021/acs.jced.5b00752#d5#p1#r19""]","[""10.1021/acs.jced.5b00752#d5#p1#r3"",""10.1021/acs.jced.5b00752#d5#p1#r4"",""10.1021/acs.jced.5b00752#d5#p1#r5"",""10.1021/acs.jced.5b00752#d5#p1#r6"",""10.1021/acs.jced.5b00752#d5#p1#r7"",""10.1021/acs.jced.5b00752#d5#p1#r8""]",3,6,4
ep_6b6de0ec41ae96a4,mol_4055100dde2fa368,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006,10.1016/j.jct.2012.04.006#d8#p1,10000,312,342.84,30.84,19,5,7,True,"[""10.1016/j.jct.2012.04.006#d8#p1#r15"",""10.1016/j.jct.2012.04.006#d8#p1#r17"",""10.1016/j.jct.2012.04.006#d8#p1#r19""]","[""10.1016/j.jct.2012.04.006#d8#p1#r1"",""10.1016/j.jct.2012.04.006#d8#p1#r2"",""10.1016/j.jct.2012.04.006#d8#p1#r3"",""10.1016/j.jct.2012.04.006#d8#p1#r4"",""10.1016/j.jct.2012.04.006#d8#p1#r5"",""10.1016/j.jct.2012.04.006#d8#p1#r6"",""10.1016/j.jct.2012.04.006#d8#p1#r7""]",3,7,7
ep_6c6fe642813ca378,mol_f64a37f4f13cc997,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001,10.1016/j.fluid.2008.02.001#d9#p1,10000,274.2,319.2,45,13,5,4,True,"[""10.1016/j.fluid.2008.02.001#d9#p1#r9"",""10.1016/j.fluid.2008.02.001#d9#p1#r11"",""10.1016/j.fluid.2008.02.001#d9#p1#r13""]","[""10.1016/j.fluid.2008.02.001#d9#p1#r1"",""10.1016/j.fluid.2008.02.001#d9#p1#r2"",""10.1016/j.fluid.2008.02.001#d9#p1#r3"",""10.1016/j.fluid.2008.02.001#d9#p1#r4""]",3,4,4
ep_6cc9cb5a0345dcf5,mol_919fb7158bc3ca7a,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009,10.1016/j.jct.2005.11.009#d4#p1,10000,327.3,363.8,36.5,9,3,3,True,"[""10.1016/j.jct.2005.11.009#d4#p1#r10"",""10.1016/j.jct.2005.11.009#d4#p1#r11"",""10.1016/j.jct.2005.11.009#d4#p1#r12""]","[""10.1016/j.jct.2005.11.009#d4#p1#r4"",""10.1016/j.jct.2005.11.009#d4#p1#r5"",""10.1016/j.jct.2005.11.009#d4#p1#r6""]",3,3,3
ep_6cf1b0953749fe1b,mol_9eafc8e78e05bf3c,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2018.05.032,10.1016/j.fluid.2018.05.032#d12#p1,10000,293.14,342.94,49.8,12,3,4,True,"[""10.1016/j.fluid.2018.05.032#d12#p1#r34"",""10.1016/j.fluid.2018.05.032#d12#p1#r37"",""10.1016/j.fluid.2018.05.032#d12#p1#r40""]","[""10.1016/j.fluid.2018.05.032#d12#p1#r1"",""10.1016/j.fluid.2018.05.032#d12#p1#r13"",""10.1016/j.fluid.2018.05.032#d12#p1#r14"",""10.1016/j.fluid.2018.05.032#d12#p1#r15"",""10.1016/j.fluid.2018.05.032#d12#p1#r16"",""10.1016/j.fluid.2018.05.032#d12#p1#r17"",""10.1016/j.fluid.2018.05.032#d12#p1#r18"",""10.1016/j.fluid.2018.05.032#d12#p1#r19"",""10.1016/j.fluid.2018.05.032#d12#p1#r20"",""10.1016/j.fluid.2018.05.032#d12#p1#r21"",""10.1016/j.fluid.2018.05.032#d12#p1#r4"",""10.1016/j.fluid.2018.05.032#d12#p1#r5"",""10.1016/j.fluid.2018.05.032#d12#p1#r7"",""10.1016/j.fluid.2018.05.032#d12#p1#r8"",""10.1016/j.fluid.2018.05.032#d12#p1#r9""]",3,15,4
ep_6d32c671b4f157e9,mol_c69bf2d8c5c184a7,grp_5dea7427c65d07c7,train,10.1021/je049561m,10.1021/je049561m#d11#p1,10000,278.2,321.2,43,13,4,3,True,"[""10.1021/je049561m#d11#p1#r10"",""10.1021/je049561m#d11#p1#r11"",""10.1021/je049561m#d11#p1#r13""]","[""10.1021/je049561m#d11#p1#r1"",""10.1021/je049561m#d11#p1#r2"",""10.1021/je049561m#d11#p1#r3""]",3,3,3
ep_6d630e3561e5259b,mol_2c26c5ea55ef74f0,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016,10.1016/j.tca.2015.03.016#d2#p1,10000,275.2,314.2,39,14,4,4,True,"[""10.1016/j.tca.2015.03.016#d2#p1#r11"",""10.1016/j.tca.2015.03.016#d2#p1#r12"",""10.1016/j.tca.2015.03.016#d2#p1#r14""]","[""10.1016/j.tca.2015.03.016#d2#p1#r1"",""10.1016/j.tca.2015.03.016#d2#p1#r2"",""10.1016/j.tca.2015.03.016#d2#p1#r3"",""10.1016/j.tca.2015.03.016#d2#p1#r4""]",3,4,4
ep_6dcab3aeb37d5c24,mol_804f26f30916a635,grp_4099771604350c09,test,10.1021/je200336c,10.1021/je200336c#d9#p1,10000,344,382.7,38.7,15,5,5,True,"[""10.1021/je200336c#d9#p1#r12"",""10.1021/je200336c#d9#p1#r14"",""10.1021/je200336c#d9#p1#r16""]","[""10.1021/je200336c#d9#p1#r2"",""10.1021/je200336c#d9#p1#r3"",""10.1021/je200336c#d9#p1#r4"",""10.1021/je200336c#d9#p1#r5"",""10.1021/je200336c#d9#p1#r6""]",3,5,5
ep_6e37ae8388e05eda,mol_3399c27a16597145,grp_5dea7427c65d07c7,train,10.1016/j.jct.2004.08.004,10.1016/j.jct.2004.08.004#d11#p1,10000,348.1,382.2,34.1,12,4,4,True,"[""10.1016/j.jct.2004.08.004#d11#p1#r10"",""10.1016/j.jct.2004.08.004#d11#p1#r11"",""10.1016/j.jct.2004.08.004#d11#p1#r13""]","[""10.1016/j.jct.2004.08.004#d11#p1#r2"",""10.1016/j.jct.2004.08.004#d11#p1#r3"",""10.1016/j.jct.2004.08.004#d11#p1#r4"",""10.1016/j.jct.2004.08.004#d11#p1#r5""]",3,4,4
ep_6e57536de831e6f1,mol_456cd661d7732899,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d9#p1,10000,313.3,353.5,40.2,19,5,6,True,"[""10.1021/je100231g#d9#p1#r15"",""10.1021/je100231g#d9#p1#r17"",""10.1021/je100231g#d9#p1#r19""]","[""10.1021/je100231g#d9#p1#r1"",""10.1021/je100231g#d9#p1#r2"",""10.1021/je100231g#d9#p1#r3"",""10.1021/je100231g#d9#p1#r4"",""10.1021/je100231g#d9#p1#r5"",""10.1021/je100231g#d9#p1#r6""]",3,6,6
ep_6f2629d68c4280d4,mol_638d35e8475c0c14,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d15#p1,10000,278.95,317.57,38.62,12,3,3,True,"[""10.1021/acs.jced.6b00576#d15#p1#r8"",""10.1021/acs.jced.6b00576#d15#p1#r9"",""10.1021/acs.jced.6b00576#d15#p1#r10""]","[""10.1021/acs.jced.6b00576#d15#p1#r1"",""10.1021/acs.jced.6b00576#d15#p1#r11"",""10.1021/acs.jced.6b00576#d15#p1#r2""]",3,3,3
ep_6fc487a4d69e6499,mol_b6b13d8dfbd75423,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d22#p1,10000,279.05,318.42,39.37,10,3,3,True,"[""10.1021/acs.jced.6b00576#d22#p1#r8"",""10.1021/acs.jced.6b00576#d22#p1#r9"",""10.1021/acs.jced.6b00576#d22#p1#r10""]","[""10.1021/acs.jced.6b00576#d22#p1#r1"",""10.1021/acs.jced.6b00576#d22#p1#r2"",""10.1021/acs.jced.6b00576#d22#p1#r3""]",3,3,3
ep_6fcb4306e4ee754e,mol_d33c3680c5c0ca0a,grp_5dea7427c65d07c7,train,10.1021/je700371w,10.1021/je700371w#d2#p1,10000,328.7,415.63,86.93,17,5,5,True,"[""10.1021/je700371w#d2#p1#r13"",""10.1021/je700371w#d2#p1#r15"",""10.1021/je700371w#d2#p1#r17""]","[""10.1021/je700371w#d2#p1#r1"",""10.1021/je700371w#d2#p1#r2"",""10.1021/je700371w#d2#p1#r3"",""10.1021/je700371w#d2#p1#r4"",""10.1021/je700371w#d2#p1#r5""]",3,5,5
ep_6fd16c78ccc1413c,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023,10.1016/j.jct.2015.08.023#d3#p1,10000,263.16,363.2,100.04,12,3,4,True,"[""10.1016/j.jct.2015.08.023#d3#p1#r24"",""10.1016/j.jct.2015.08.023#d3#p1#r25"",""10.1016/j.jct.2015.08.023#d3#p1#r16""]","[""10.1016/j.jct.2015.08.023#d3#p1#r1"",""10.1016/j.jct.2015.08.023#d3#p1#r17"",""10.1016/j.jct.2015.08.023#d3#p1#r18"",""10.1016/j.jct.2015.08.023#d3#p1#r2"",""10.1016/j.jct.2015.08.023#d3#p1#r3""]",3,5,4
ep_713785083b673cd2,mol_cc7d31c3ab545846,grp_5ed1239f1de5ca2c,validation,10.1021/je300312c,10.1021/je300312c#d4#p1,10000,314.2,376,61.8,30,9,8,True,"[""10.1021/je300312c#d4#p1#r22"",""10.1021/je300312c#d4#p1#r26"",""10.1021/je300312c#d4#p1#r30""]","[""10.1021/je300312c#d4#p1#r1"",""10.1021/je300312c#d4#p1#r2"",""10.1021/je300312c#d4#p1#r3"",""10.1021/je300312c#d4#p1#r4"",""10.1021/je300312c#d4#p1#r5"",""10.1021/je300312c#d4#p1#r6"",""10.1021/je300312c#d4#p1#r7"",""10.1021/je300312c#d4#p1#r8""]",3,8,8
ep_7208368515abd863,mol_b2ea93772c7f152a,grp_4099771604350c09,test,10.1021/je200336c,10.1021/je200336c#d1#p1,10000,288.6,343.2,54.6,46,14,12,True,"[""10.1021/je200336c#d1#p1#r42"",""10.1021/je200336c#d1#p1#r48"",""10.1021/je200336c#d1#p1#r55""]","[""10.1021/je200336c#d1#p1#r1"",""10.1021/je200336c#d1#p1#r10"",""10.1021/je200336c#d1#p1#r11"",""10.1021/je200336c#d1#p1#r12"",""10.1021/je200336c#d1#p1#r14"",""10.1021/je200336c#d1#p1#r15"",""10.1021/je200336c#d1#p1#r16"",""10.1021/je200336c#d1#p1#r17"",""10.1021/je200336c#d1#p1#r18"",""10.1021/je200336c#d1#p1#r19"",""10.1021/je200336c#d1#p1#r2"",""10.1021/je200336c#d1#p1#r3"",""10.1021/je200336c#d1#p1#r4"",""10.1021/je200336c#d1#p1#r5"",""10.1021/je200336c#d1#p1#r6"",""10.1021/je200336c#d1#p1#r7"",""10.1021/je200336c#d1#p1#r8"",""10.1021/je200336c#d1#p1#r9""]",3,18,12
ep_729b0988eece1eb9,mol_3f0db888fe369723,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d12#p1,10000,303.2,369.2,66,20,5,4,True,"[""10.1021/je100231g#d12#p1#r16"",""10.1021/je100231g#d12#p1#r18"",""10.1021/je100231g#d12#p1#r20""]","[""10.1021/je100231g#d12#p1#r1"",""10.1021/je100231g#d12#p1#r2"",""10.1021/je100231g#d12#p1#r3"",""10.1021/je100231g#d12#p1#r4""]",3,4,4
ep_72c7bfd829e9b486,mol_d6b8092c9c9b4a40,grp_1ee21e819b209e57,test,10.1021/je2007605,10.1021/je2007605#d4#p1,10000,293.03,348.75,55.72,29,9,9,True,"[""10.1021/je2007605#d4#p1#r21"",""10.1021/je2007605#d4#p1#r25"",""10.1021/je2007605#d4#p1#r29""]","[""10.1021/je2007605#d4#p1#r1"",""10.1021/je2007605#d4#p1#r2"",""10.1021/je2007605#d4#p1#r3"",""10.1021/je2007605#d4#p1#r4"",""10.1021/je2007605#d4#p1#r5"",""10.1021/je2007605#d4#p1#r6"",""10.1021/je2007605#d4#p1#r7"",""10.1021/je2007605#d4#p1#r8"",""10.1021/je2007605#d4#p1#r9""]",3,9,9
ep_73e0f40f20d4cd65,mol_a9c437c33ea28497,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020,10.1016/j.jct.2018.07.020#d13#p1,10000,315.6,346.4,30.8,13,4,2,True,"[""10.1016/j.jct.2018.07.020#d13#p1#r10"",""10.1016/j.jct.2018.07.020#d13#p1#r11"",""10.1016/j.jct.2018.07.020#d13#p1#r13""]","[""10.1016/j.jct.2018.07.020#d13#p1#r1"",""10.1016/j.jct.2018.07.020#d13#p1#r2""]",3,2,2
ep_7442ca796adbb5ba,mol_7a16410ce17aa41e,grp_9dc3cc34781e7516,train,10.1016/j.fluid.2016.06.011,10.1016/j.fluid.2016.06.011#d8#p1,10000,278.14,327.95,49.81,11,4,4,True,"[""10.1016/j.fluid.2016.06.011#d8#p1#r8"",""10.1016/j.fluid.2016.06.011#d8#p1#r9"",""10.1016/j.fluid.2016.06.011#d8#p1#r11""]","[""10.1016/j.fluid.2016.06.011#d8#p1#r1"",""10.1016/j.fluid.2016.06.011#d8#p1#r2"",""10.1016/j.fluid.2016.06.011#d8#p1#r3"",""10.1016/j.fluid.2016.06.011#d8#p1#r4""]",3,4,4
ep_74e492b16aedfa05,mol_8328a6e934e84481,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00295,10.1021/acs.jced.7b00295#d13#p1,10000,253.15,308.15,55,13,4,4,True,"[""10.1021/acs.jced.7b00295#d13#p1#r37"",""10.1021/acs.jced.7b00295#d13#p1#r40"",""10.1021/acs.jced.7b00295#d13#p1#r46""]","[""10.1021/acs.jced.7b00295#d13#p1#r10"",""10.1021/acs.jced.7b00295#d13#p1#r13"",""10.1021/acs.jced.7b00295#d13#p1#r14"",""10.1021/acs.jced.7b00295#d13#p1#r15"",""10.1021/acs.jced.7b00295#d13#p1#r16"",""10.1021/acs.jced.7b00295#d13#p1#r18"",""10.1021/acs.jced.7b00295#d13#p1#r19"",""10.1021/acs.jced.7b00295#d13#p1#r20""]",3,8,4
ep_7586aea85e7dd60f,mol_6fb93874f723608d,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004,10.1016/j.jct.2011.05.004#d5#p1,10000,350,380.8,30.8,18,7,5,True,"[""10.1016/j.jct.2011.05.004#d5#p1#r19"",""10.1016/j.jct.2011.05.004#d5#p1#r22"",""10.1016/j.jct.2011.05.004#d5#p1#r25""]","[""10.1016/j.jct.2011.05.004#d5#p1#r10"",""10.1016/j.jct.2011.05.004#d5#p1#r11"",""10.1016/j.jct.2011.05.004#d5#p1#r12"",""10.1016/j.jct.2011.05.004#d5#p1#r8"",""10.1016/j.jct.2011.05.004#d5#p1#r9""]",3,5,5
ep_77220b68a3d01086,mol_3ff2b6ab243e2db7,grp_3ff2b6ab243e2db7,test,10.1016/j.jct.2015.07.028,10.1016/j.jct.2015.07.028#d18#p1,10000,279.12,318.16,39.04,29,8,11,True,"[""10.1016/j.jct.2015.07.028#d18#p1#r44"",""10.1016/j.jct.2015.07.028#d18#p1#r45"",""10.1016/j.jct.2015.07.028#d18#p1#r21""]","[""10.1016/j.jct.2015.07.028#d18#p1#r10"",""10.1016/j.jct.2015.07.028#d18#p1#r11"",""10.1016/j.jct.2015.07.028#d18#p1#r12"",""10.1016/j.jct.2015.07.028#d18#p1#r13"",""10.1016/j.jct.2015.07.028#d18#p1#r14"",""10.1016/j.jct.2015.07.028#d18#p1#r31"",""10.1016/j.jct.2015.07.028#d18#p1#r32"",""10.1016/j.jct.2015.07.028#d18#p1#r37"",""10.1016/j.jct.2015.07.028#d18#p1#r38"",""10.1016/j.jct.2015.07.028#d18#p1#r39"",""10.1016/j.jct.2015.07.028#d18#p1#r40""]",3,11,11
ep_773db9c85d8aab90,mol_449e356636794f41,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008,10.1016/j.jct.2011.06.008#d10#p1,10000,305.8,358,52.2,22,9,5,True,"[""10.1016/j.jct.2011.06.008#d10#p1#r16"",""10.1016/j.jct.2011.06.008#d10#p1#r20"",""10.1016/j.jct.2011.06.008#d10#p1#r24""]","[""10.1016/j.jct.2011.06.008#d10#p1#r1"",""10.1016/j.jct.2011.06.008#d10#p1#r2"",""10.1016/j.jct.2011.06.008#d10#p1#r3"",""10.1016/j.jct.2011.06.008#d10#p1#r4"",""10.1016/j.jct.2011.06.008#d10#p1#r5"",""10.1016/j.jct.2011.06.008#d10#p1#r6""]",3,6,5
ep_789bc41ea2982d49,mol_43e3cdae7078a32d,grp_5dea7427c65d07c7,train,10.1021/je800530u,10.1021/je800530u#d3#p1,10000,273.18,318.18,45,10,3,3,True,"[""10.1021/je800530u#d3#p1#r8"",""10.1021/je800530u#d3#p1#r9"",""10.1021/je800530u#d3#p1#r10""]","[""10.1021/je800530u#d3#p1#r1"",""10.1021/je800530u#d3#p1#r2"",""10.1021/je800530u#d3#p1#r3""]",3,3,3
ep_7952310127535a19,mol_a028f4db66891af2,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d7#p1,10000,293.3,338.5,45.2,16,4,4,True,"[""10.1021/je100231g#d7#p1#r13"",""10.1021/je100231g#d7#p1#r14"",""10.1021/je100231g#d7#p1#r16""]","[""10.1021/je100231g#d7#p1#r1"",""10.1021/je100231g#d7#p1#r2"",""10.1021/je100231g#d7#p1#r3"",""10.1021/je100231g#d7#p1#r4""]",3,4,4
ep_7a050936afd47368,mol_8c6d4251bbcdb100,grp_5dea7427c65d07c7,train,10.1021/je500784s,10.1021/je500784s#d2#p1,10000,283.8,314.6,30.8,12,4,4,True,"[""10.1021/je500784s#d2#p1#r9"",""10.1021/je500784s#d2#p1#r10"",""10.1021/je500784s#d2#p1#r12""]","[""10.1021/je500784s#d2#p1#r1"",""10.1021/je500784s#d2#p1#r2"",""10.1021/je500784s#d2#p1#r3"",""10.1021/je500784s#d2#p1#r4""]",3,4,4
ep_7aab8011cd48875f,mol_e8aebb5fa90accd4,grp_5dea7427c65d07c7,train,10.1021/je400951k,10.1021/je400951k#d4#p1,10000,381.09,418.66,37.57,8,4,2,True,"[""10.1021/je400951k#d4#p1#r5"",""10.1021/je400951k#d4#p1#r6"",""10.1021/je400951k#d4#p1#r8""]","[""10.1021/je400951k#d4#p1#r1"",""10.1021/je400951k#d4#p1#r2""]",3,2,2
ep_7b75b94de13f311a,mol_fe38c48a132d8ec5,grp_5dea7427c65d07c7,train,10.1021/je049561m,10.1021/je049561m#d3#p1,10000,288.2,353.4,65.2,23,7,5,True,"[""10.1021/je049561m#d3#p1#r23"",""10.1021/je049561m#d3#p1#r26"",""10.1021/je049561m#d3#p1#r29""]","[""10.1021/je049561m#d3#p1#r2"",""10.1021/je049561m#d3#p1#r3"",""10.1021/je049561m#d3#p1#r4"",""10.1021/je049561m#d3#p1#r5"",""10.1021/je049561m#d3#p1#r6""]",3,5,5
ep_7b81c142f69906b4,mol_4b509cb5dad13c84,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009,10.1016/j.jct.2013.01.009#d1#p1,10000,253.19,308.175,54.985,12,4,4,True,"[""10.1016/j.jct.2013.01.009#d1#p1#r31"",""10.1016/j.jct.2013.01.009#d1#p1#r34"",""10.1016/j.jct.2013.01.009#d1#p1#r40""]","[""10.1016/j.jct.2013.01.009#d1#p1#r10"",""10.1016/j.jct.2013.01.009#d1#p1#r11"",""10.1016/j.jct.2013.01.009#d1#p1#r12"",""10.1016/j.jct.2013.01.009#d1#p1#r13"",""10.1016/j.jct.2013.01.009#d1#p1#r16"",""10.1016/j.jct.2013.01.009#d1#p1#r17"",""10.1016/j.jct.2013.01.009#d1#p1#r18"",""10.1016/j.jct.2013.01.009#d1#p1#r7"",""10.1016/j.jct.2013.01.009#d1#p1#r8""]",3,9,4
ep_7b951d5f10a62945,mol_85133c3fe71552de,grp_5dea7427c65d07c7,train,10.1021/je500784s,10.1021/je500784s#d10#p1,10000,275.7,313.1,37.4,11,3,5,True,"[""10.1021/je500784s#d10#p1#r14"",""10.1021/je500784s#d10#p1#r12"",""10.1021/je500784s#d10#p1#r16""]","[""10.1021/je500784s#d10#p1#r1"",""10.1021/je500784s#d10#p1#r2"",""10.1021/je500784s#d10#p1#r3"",""10.1021/je500784s#d10#p1#r4"",""10.1021/je500784s#d10#p1#r5""]",3,5,5
ep_7bbf8c7937364891,mol_b1900020b9218f7f,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003,10.1016/j.jct.2005.08.003#d2#p1,10000,274.5,306.1,31.6,12,4,4,True,"[""10.1016/j.jct.2005.08.003#d2#p1#r9"",""10.1016/j.jct.2005.08.003#d2#p1#r10"",""10.1016/j.jct.2005.08.003#d2#p1#r12""]","[""10.1016/j.jct.2005.08.003#d2#p1#r1"",""10.1016/j.jct.2005.08.003#d2#p1#r2"",""10.1016/j.jct.2005.08.003#d2#p1#r3"",""10.1016/j.jct.2005.08.003#d2#p1#r4""]",3,4,4
ep_7d3713f89d62608c,mol_c34973a2ea05dcee,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003,10.1016/j.jct.2009.09.003#d4#p1,10000,295.7,338.1,42.4,20,7,7,True,"[""10.1016/j.jct.2009.09.003#d4#p1#r15"",""10.1016/j.jct.2009.09.003#d4#p1#r18"",""10.1016/j.jct.2009.09.003#d4#p1#r22""]","[""10.1016/j.jct.2009.09.003#d4#p1#r1"",""10.1016/j.jct.2009.09.003#d4#p1#r2"",""10.1016/j.jct.2009.09.003#d4#p1#r3"",""10.1016/j.jct.2009.09.003#d4#p1#r4"",""10.1016/j.jct.2009.09.003#d4#p1#r5"",""10.1016/j.jct.2009.09.003#d4#p1#r6"",""10.1016/j.jct.2009.09.003#d4#p1#r7"",""10.1016/j.jct.2009.09.003#d4#p1#r8""]",3,8,7
ep_7d8cc71f37a9bcd7,mol_463cda24731eaedb,grp_5ed1239f1de5ca2c,validation,10.1021/je300312c,10.1021/je300312c#d7#p1,10000,332.3,375,42.7,21,6,6,True,"[""10.1021/je300312c#d7#p1#r18"",""10.1021/je300312c#d7#p1#r20"",""10.1021/je300312c#d7#p1#r23""]","[""10.1021/je300312c#d7#p1#r3"",""10.1021/je300312c#d7#p1#r4"",""10.1021/je300312c#d7#p1#r5"",""10.1021/je300312c#d7#p1#r6"",""10.1021/je300312c#d7#p1#r7"",""10.1021/je300312c#d7#p1#r8""]",3,6,6
ep_80099f99e663f8ab,mol_34651b4ffde1812d,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2005.11.016,10.1016/j.fluid.2005.11.016#d2#p1,10000,263.15,353.15,90,10,3,3,True,"[""10.1016/j.fluid.2005.11.016#d2#p1#r8"",""10.1016/j.fluid.2005.11.016#d2#p1#r9"",""10.1016/j.fluid.2005.11.016#d2#p1#r10""]","[""10.1016/j.fluid.2005.11.016#d2#p1#r1"",""10.1016/j.fluid.2005.11.016#d2#p1#r2"",""10.1016/j.fluid.2005.11.016#d2#p1#r3""]",3,3,3
ep_8039cf802d74b05f,mol_8e04cff78b5bee09,grp_5dea7427c65d07c7,train,10.1021/je200730m,10.1021/je200730m#d4#p1,10000,313.1,462.43,149.33,12,5,2,True,"[""10.1021/je200730m#d4#p1#r8"",""10.1021/je200730m#d4#p1#r10"",""10.1021/je200730m#d4#p1#r12""]","[""10.1021/je200730m#d4#p1#r1"",""10.1021/je200730m#d4#p1#r2""]",3,2,2
ep_80e591ea617f2cf3,mol_917a799c2b100236,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010,10.1016/j.fluid.2016.11.010#d6#p1,10000,323.2,367.9,44.7,10,3,3,True,"[""10.1016/j.fluid.2016.11.010#d6#p1#r8"",""10.1016/j.fluid.2016.11.010#d6#p1#r9"",""10.1016/j.fluid.2016.11.010#d6#p1#r10""]","[""10.1016/j.fluid.2016.11.010#d6#p1#r1"",""10.1016/j.fluid.2016.11.010#d6#p1#r2"",""10.1016/j.fluid.2016.11.010#d6#p1#r3""]",3,3,3
ep_8242ea3afe588831,mol_068db2316970a098,grp_5dea7427c65d07c7,train,10.1021/je060419q,10.1021/je060419q#d7#p1,10000,297.3,357.5,60.2,28,8,7,True,"[""10.1021/je060419q#d7#p1#r24"",""10.1021/je060419q#d7#p1#r27"",""10.1021/je060419q#d7#p1#r31""]","[""10.1021/je060419q#d7#p1#r1"",""10.1021/je060419q#d7#p1#r2"",""10.1021/je060419q#d7#p1#r3"",""10.1021/je060419q#d7#p1#r4"",""10.1021/je060419q#d7#p1#r5"",""10.1021/je060419q#d7#p1#r6"",""10.1021/je060419q#d7#p1#r7"",""10.1021/je060419q#d7#p1#r8""]",3,8,7
