record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,H_kJ_mol,calorimetry_label
10.1016/j.jct.2016.02.008#d18#p1#r1,10.1016/j.jct.2016.02.008#d18#p1,10.1016/j.jct.2016.02.008.json,18,1,1,"InChI=1S/C10H8O2/c1-7(11)10-6-8-4-2-3-5-9(8)12-10/h2-6H,1H3",YUTFQTAITWWGFH-UHFFFAOYSA-N,2-acetylbenzofuran,C10H8O2,10.1016/j.jct.2016.02.008,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,62.2,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":1.3,""nCombUncertAssessNum"":1},""nPropValue"":62.2,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":392.5,""nVarDigits"":4,""nVarNumber"":1}",392.5,True,,62.2,False
10.1016/j.jct.2016.02.021#d1#p1#r1,10.1016/j.jct.2016.02.021#d1#p1,10.1016/j.jct.2016.02.021.json,1,1,1,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,L-serine,C3H7NO3,10.1016/j.jct.2016.02.021,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,141,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":7,""nCombUncertAssessNum"":1},""nPropValue"":141,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":454,""nVarDigits"":3,""nVarNumber"":1}",454,False,,141,False
10.1016/j.jct.2016.02.021#d2#p1#r1,10.1016/j.jct.2016.02.021#d2#p1,10.1016/j.jct.2016.02.021.json,2,1,1,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1",AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-threonine,C4H9NO3,10.1016/j.jct.2016.02.021,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,158,"{""nPropValue"":158,""CombinedUncertainty"":{""nCombExpandUncertValue"":4,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":439}",439,False,,158,False
10.1016/j.jct.2016.03.020#d1#p1#r1,10.1016/j.jct.2016.03.020#d1#p1,10.1016/j.jct.2016.03.020.json,1,1,1,"InChI=1S/C10H14O/c1-7-3-4-9-8(2)6-11-10(9)5-7/h6-7H,3-5H2,1-2H3/t7-/m1/s1",YGWKXXYGDYYFJU-SSDOTTSWSA-N,(R)-menthofuran,C10H14O,10.1016/j.jct.2016.03.020,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,56.5,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":6.1,""nCombUncertAssessNum"":1},""nPropValue"":56.5}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,56.5,False
10.1016/j.jct.2016.03.043#d1#p1#r1,10.1016/j.jct.2016.03.043#d1#p1,10.1016/j.jct.2016.03.043.json,1,1,1,"InChI=1S/C7H13N2.C2F6NO4S2/c1-4-9-6-5-8(3)7(9)2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-6H,4H2,1-3H3;/q+1;-1",XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,10.1016/j.jct.2016.03.043,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,126.7,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":126.7,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.9}}",variable,"{""nVarValue"":595.65,""nVarDigits"":5,""nVarNumber"":1}",595.65,True,disconnected_formula;charge_or_protonation_layer,126.7,False
10.1016/j.jct.2016.03.043#d2#p1#r1,10.1016/j.jct.2016.03.043#d2#p1,10.1016/j.jct.2016.03.043.json,2,1,1,"InChI=1S/C9H17N2.C2F6NO4S2/c1-4-5-6-11-8-7-10(3)9(11)2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7-8H,4-6H2,1-3H3;/q+1;-1",UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,10.1016/j.jct.2016.03.043,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,130.4,"{""nPropValue"":130.4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.7},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":598.775,""nVarNumber"":1,""nVarDigits"":6}",598.775,True,disconnected_formula;charge_or_protonation_layer,130.4,False
10.1016/j.jct.2016.04.011#d1#p1#r1,10.1016/j.jct.2016.04.011#d1#p1,10.1016/j.jct.2016.04.011.json,1,1,1,"InChI=1S/C5H4Cl2N2/c1-3-2-8-5(7)9-4(3)6/h2H,1H3",DQXNTSXKIUZJJS-UHFFFAOYSA-N,"2,4-dichloro-5-methylpyrimidine",C5H4Cl2N2,10.1016/j.jct.2016.04.011,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Static calorimetry,64,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":64,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.8}}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,True,,64,True
10.1016/j.jct.2016.04.011#d3#p1#r1,10.1016/j.jct.2016.04.011#d3#p1,10.1016/j.jct.2016.04.011.json,3,1,1,"InChI=1S/C5H4Cl2N2/c1-3-2-4(6)9-5(7)8-3/h2H,1H3",BTLKROSJMNFSQZ-UHFFFAOYSA-N,"2,4-dichloro-6-methylpyrimidine",C5H4Cl2N2,10.1016/j.jct.2016.04.011,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,81.2,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":81.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.5,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,81.2,True
10.1016/j.jct.2016.04.011#d5#p1#r1,10.1016/j.jct.2016.04.011#d5#p1,10.1016/j.jct.2016.04.011.json,5,1,1,"InChI=1S/C5H4Cl2N2/c1-3-8-4(6)2-5(7)9-3/h2H,1H3",FIMUTBLUWQGTIJ-UHFFFAOYSA-N,"4,6-dichloro-2-methylpyrimidine",C5H4Cl2N2,10.1016/j.jct.2016.04.011,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,74,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3},""nPropValue"":74}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,False,,74,True
10.1016/j.jct.2016.04.011#d7#p1#r1,10.1016/j.jct.2016.04.011#d7#p1,10.1016/j.jct.2016.04.011.json,7,1,1,"InChI=1S/C5H4Cl2N2/c1-3-4(6)8-2-9-5(3)7/h2H,1H3",NUEYDUKUIXVKNB-UHFFFAOYSA-N,"4,6-dichloro-5-methylpyrimidine",C5H4Cl2N2,10.1016/j.jct.2016.04.011,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,74.2,"{""nPropValue"":74.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":2,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,False,,74.2,True
10.1016/j.jct.2016.05.007#d5#p1#r1,10.1016/j.jct.2016.05.007#d5#p1,10.1016/j.jct.2016.05.007.json,5,1,1,"InChI=1S/C21H26/c1-20(2,3)16-7-9-18-14(12-16)11-15-13-17(21(4,5)6)8-10-19(15)18/h7-10,12-13H,11H2,1-6H3",DFZYPLLGAQIQTD-UHFFFAOYSA-N,"2,7-di-tert-butylfluorene",C21H26,10.1016/j.jct.2016.05.007,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal 2,"[""Crystal 2"",""Gas""]",Static calorimetry,119.9,"{""nPropValue"":119.9,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,119.9,True
10.1016/j.jct.2016.07.037#d7#p1#r1,10.1016/j.jct.2016.07.037#d7#p1,10.1016/j.jct.2016.07.037.json,7,1,1,"InChI=1S/C12H3F23O/c13-2(14,1-36)3(15,16)4(17,18)5(19,20)6(21,22)7(23,24)8(25,26)9(27,28)10(29,30)11(31,32)12(33,34)35/h36H,1H2",SHTZQFTXUMCALC-UHFFFAOYSA-N,"1H,1H-perfluoro-1-dodecanol",C12H3F23O,10.1016/j.jct.2016.07.037,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,110.4,"{""nPropValue"":110.4,""CombinedUncertainty"":{""nCombExpandUncertValue"":3.6,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,110.4,True
10.1016/j.jct.2016.07.037#d12#p1#r1,10.1016/j.jct.2016.07.037#d12#p1,10.1016/j.jct.2016.07.037.json,12,1,1,"InChI=1S/C14H3F27O/c15-2(16,1-42)3(17,18)4(19,20)5(21,22)6(23,24)7(25,26)8(27,28)9(29,30)10(31,32)11(33,34)12(35,36)13(37,38)14(39,40)41/h42H,1H2",WYCXYEWKMLSDBQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptacosafluorotetradecan-1-ol",C14H3F27O,10.1016/j.jct.2016.07.037,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,126.2,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.9},""nPropValue"":126.2,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,126.2,True
10.1016/j.jct.2016.07.038#d1#p1#r1,10.1016/j.jct.2016.07.038#d1#p1,10.1016/j.jct.2016.07.038.json,1,1,1,"InChI=1S/C3H5NO2/c5-3-4-1-2-6-3/h1-2H2,(H,4,5)",IZXIZTKNFFYFOF-UHFFFAOYSA-N,2-oxazolidone,C3H5NO2,10.1016/j.jct.2016.07.038,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,83.18,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.47},""nPropValue"":83.18,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":334.15,""nVarDigits"":5,""nVarNumber"":1}",334.15,False,,83.18,False
10.1016/j.jct.2016.07.038#d6#p1#r1,10.1016/j.jct.2016.07.038#d6#p1,10.1016/j.jct.2016.07.038.json,6,1,1,"InChI=1S/C5H7NO3/c1-4(7)6-2-3-9-5(6)8/h2-3H2,1H3",COCHMAAUXSQMED-UHFFFAOYSA-N,3-acetyl-2-oxazolidinone,C5H7NO3,10.1016/j.jct.2016.07.038,2016,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,81.9,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.25},""nPropValue"":81.9}",variable,"{""nVarValue"":314.15,""nVarNumber"":1,""nVarDigits"":5}",314.15,False,,81.9,False
10.1016/j.jct.2016.09.026#d4#p1#r1,10.1016/j.jct.2016.09.026#d4#p1,10.1016/j.jct.2016.09.026.json,4,1,1,"InChI=1S/C9H10O2/c1-2-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",RARSHUDCJQSEFJ-UHFFFAOYSA-N,1-(4-hydroxyphenyl)-1-propanone,C9H10O2,10.1016/j.jct.2016.09.026,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,112.44165513,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.848485925,""nCombUncertAssessNum"":1},""nPropValue"":112.44165513,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":381.12}",381.12,False,,112.44165513,True
10.1016/j.jct.2016.09.026#d9#p1#r1,10.1016/j.jct.2016.09.026#d9#p1,10.1016/j.jct.2016.09.026.json,9,1,1,"InChI=1S/C10H12O2/c1-2-3-10(12)8-4-6-9(11)7-5-8/h4-7,11H,2-3H2,1H3",GFBLPULLSAPXDC-UHFFFAOYSA-N,1-(4-hydroxyphenyl)-1-butanone,C10H12O2,10.1016/j.jct.2016.09.026,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,114.127960654,"{""nPropValue"":114.127960654,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.6600729188},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":351.22}",351.22,False,,114.127960654,True
10.1016/j.jct.2016.09.026#d14#p1#r1,10.1016/j.jct.2016.09.026#d14#p1,10.1016/j.jct.2016.09.026.json,14,1,1,"InChI=1S/C11H14O2/c1-2-3-4-11(13)9-5-7-10(12)8-6-9/h5-8,12H,2-4H2,1H3",ZKCJJGOOPOIZTE-UHFFFAOYSA-N,1-(4-hydroxyphenyl)-1-pentanone,C11H14O2,10.1016/j.jct.2016.09.026,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Static calorimetry,96.073620123,"{""nPropValue"":96.073620123,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.730733406,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":341.73,""nVarNumber"":1,""nVarDigits"":5}",341.73,True,,96.073620123,True
10.1016/j.jct.2016.09.026#d19#p1#r1,10.1016/j.jct.2016.09.026#d19#p1,10.1016/j.jct.2016.09.026.json,19,1,1,"InChI=1S/C13H18O2/c1-2-3-4-5-6-13(15)11-7-9-12(14)10-8-11/h7-10,14H,2-6H2,1H3",MAZPQHJYGKZQEA-UHFFFAOYSA-N,1-(4-hydroxyphenyl)-1-heptanone,C13H18O2,10.1016/j.jct.2016.09.026,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Static calorimetry,101.2818198118,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":101.2818198118,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.9534793654,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":381.12,""nVarDigits"":5,""nVarNumber"":1}",381.12,True,,101.2818198118,True
10.1016/j.jct.2016.10.026#d1#p1#r1,10.1016/j.jct.2016.10.026#d1#p1,10.1016/j.jct.2016.10.026.json,1,1,1,"InChI=1S/C3H3N3O2/c7-6(8)3-1-4-2-5-3/h1-2H,(H,4,5)",VYDWQPKRHOGLPA-UHFFFAOYSA-N,4-nitroimidazole,C3H3N3O2,10.1016/j.jct.2016.10.026,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,122.9,"{""nPropValue"":122.9,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.7,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,122.9,True
10.1016/j.jct.2016.11.020#d2#p1#r1,10.1016/j.jct.2016.11.020#d2#p1,10.1016/j.jct.2016.11.020.json,2,1,1,"InChI=1S/C15H14O/c1-15(2)11-7-3-5-9-13(11)16-14-10-6-4-8-12(14)15/h3-10H,1-2H3",MTVNAPYHLASOSX-UHFFFAOYSA-N,"9,9-dimethylxanthene",C15H14O,10.1016/j.jct.2016.11.020,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,90,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":90,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.4}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,90,True
10.1016/j.jct.2016.11.020#d5#p1#r1,10.1016/j.jct.2016.11.020#d5#p1,10.1016/j.jct.2016.11.020.json,5,1,1,"InChI=1S/C23H30O/c1-21(2,3)15-9-11-19-17(13-15)23(7,8)18-14-16(22(4,5)6)10-12-20(18)24-19/h9-14H,1-8H3",COCYABCDIOEUAC-UHFFFAOYSA-N,"2,7-di-tert-butyl-9,9-dimethylxanthene",C23H30O,10.1016/j.jct.2016.11.020,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,120.3,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":120.3,""CombinedUncertainty"":{""nCombExpandUncertValue"":3,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,False,,120.3,True
10.1016/j.jct.2016.11.027#d1#p1#r1,10.1016/j.jct.2016.11.027#d1#p1,10.1016/j.jct.2016.11.027.json,1,1,1,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3/t8-,9+,10-/m1/s1",NOOLISFMXDJSKH-KXUCPTDWSA-N,DL-menthol,C10H20O,10.1016/j.jct.2016.11.027,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,75,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombExpandUncertValue"":4.5,""nCombUncertAssessNum"":1},""nPropValue"":75}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":298}",298,True,,75,False
10.1016/j.jct.2016.11.027#d3#p1#r1,10.1016/j.jct.2016.11.027#d3#p1,10.1016/j.jct.2016.11.027.json,3,1,1,"InChI=1S/C15H26O/c1-12(2)6-5-11-15(4,16)14-9-7-13(3)8-10-14/h6-7,14,16H,5,8-11H2,1-4H3/t14-,15+/m1/s1",RGZSQWQPBWRIAQ-CABCVRRESA-N,(-)-.alpha.-bisabolol,C15H26O,10.1016/j.jct.2016.11.027,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,96.6,"{""nPropValue"":96.6,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.1,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":298,""nVarNumber"":1,""nVarDigits"":3}",298,True,,96.6,False
10.1016/j.jct.2016.12.015#d1#p1#r1,10.1016/j.jct.2016.12.015#d1#p1,10.1016/j.jct.2016.12.015.json,1,1,1,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1",VHRSUDSXCMQTMA-PJHHCJLFSA-N,Methylprednisolone,C22H30O5,10.1016/j.jct.2016.12.015,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,192.2,"{""nPropValue"":192.2,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":387.9,""nVarDigits"":4,""nVarNumber"":1}",387.9,False,,192.2,False
10.1016/j.jct.2017.01.015#d1#p1#r1,10.1016/j.jct.2017.01.015#d1#p1,10.1016/j.jct.2017.01.015.json,1,1,1,InChI=1S/Cu,RYGMFSIKBFXOCR-UHFFFAOYSA-N,copper,Cu,10.1016/j.jct.2017.01.015,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,332.7,"{""nPropValue"":332.7,""CombinedUncertainty"":{""nCombExpandUncertValue"":11.8,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":298}",298,False,no_carbon;element_outside_scope,332.7,False
10.1016/j.jct.2017.01.015#d2#p1#r1,10.1016/j.jct.2017.01.015#d2#p1,10.1016/j.jct.2017.01.015.json,2,1,1,InChI=1S/Ni,PXHVJJICTQNCMI-UHFFFAOYSA-N,nickel,Ni,10.1016/j.jct.2017.01.015,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,432.7,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":432.7,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":12}}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":298}",298,False,no_carbon;element_outside_scope,432.7,False
10.1016/j.jct.2017.01.015#d3#p1#r1,10.1016/j.jct.2017.01.015#d3#p1,10.1016/j.jct.2017.01.015.json,3,1,1,InChI=1S/Cr,VYZAMTAEIAYCRO-UHFFFAOYSA-N,chromium,Cr,10.1016/j.jct.2017.01.015,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,371.4,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":7.1},""nPropValue"":371.4,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":298}",298,False,no_carbon;element_outside_scope,371.4,False
10.1016/j.jct.2017.01.015#d4#p1#r1,10.1016/j.jct.2017.01.015#d4#p1,10.1016/j.jct.2017.01.015.json,4,1,1,InChI=1S/Fe,XEEYBQQBJWHFJM-UHFFFAOYSA-N,iron,Fe,10.1016/j.jct.2017.01.015,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,408.6,"{""nPropValue"":408.6,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":12.3},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298,""nVarNumber"":1,""nVarDigits"":3}",298,False,no_carbon;element_outside_scope,408.6,False
10.1016/j.jct.2017.02.010#d1#p1#r1,10.1016/j.jct.2017.02.010#d1#p1,10.1016/j.jct.2017.02.010.json,1,1,1,"InChI=1S/C9H16O2/c1-3-4-5-8-7(2)6-9(10)11-8/h7-8H,3-6H2,1-2H3/t7-,8-/m1/s1",WNVCMFHPRIBNCW-HTQZYQBOSA-N,cis-whiskey lactone,C9H16O2,10.1016/j.jct.2017.02.010,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,68.4,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":68.4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.7}}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":298}",298,True,,68.4,False
10.1016/j.jct.2017.02.010#d3#p1#r1,10.1016/j.jct.2017.02.010#d3#p1,10.1016/j.jct.2017.02.010.json,3,1,1,"InChI=1S/C9H16O2/c1-3-4-5-8-7(2)6-9(10)11-8/h7-8H,3-6H2,1-2H3/t7-,8+/m0/s1",WNVCMFHPRIBNCW-JGVFFNPUSA-N,trans-whiskey lactone,C9H16O2,10.1016/j.jct.2017.02.010,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,67.5,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":3.7,""nCombUncertAssessNum"":1},""nPropValue"":67.5,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":298,""nVarDigits"":3,""nVarNumber"":1}",298,True,,67.5,False
10.1016/j.jct.2017.02.010#d5#p1#r1,10.1016/j.jct.2017.02.010#d5#p1,10.1016/j.jct.2017.02.010.json,5,1,1,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h6,9H,3-5H2,1-2H3/t6-,9-/m1/s1",VUVQBYIJRDUVHT-HZGVNTEJSA-N,(-)-mintlactone,C10H14O2,10.1016/j.jct.2017.02.010,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,73.2,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":73.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":3.9,""nCombUncertAssessNum"":1}}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":298}",298,True,,73.2,False
10.1016/j.jct.2017.02.010#d7#p1#r1,10.1016/j.jct.2017.02.010#d7#p1,10.1016/j.jct.2017.02.010.json,7,1,1,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h6,9H,3-5H2,1-2H3/t6-,9+/m1/s1",VUVQBYIJRDUVHT-MUWHJKNJSA-N,(.+-.)-isomintlactone,C10H14O2,10.1016/j.jct.2017.02.010,2017,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,74.2,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.9},""nPropValue"":74.2}",variable,"{""nVarValue"":298,""nVarNumber"":1,""nVarDigits"":3}",298,True,,74.2,False
