record_id,origin,molecule_id,inchi,name,H_kJ_mol,T_K,H_J_mol,method,source_doi,reference_codes_json,source_locator,reported_deviation,uncertainty_kind,uncertainty_confidence_percent,uncertainty_coverage_factor,experimental_temperature_range,temperature_status,thermodynamic_state,raw_row_verified,archive_XML_verified,full_primary_methods_verified,calorimetry_candidate,has_pressure_join,inside_pressure_temperature_envelope,decision,decision_reasons,independent_of_pressure_verified,training_allowed,corrected_298_field_excluded,duplicate_family,linked_record_ids_json,split,component_id,review_wave,review_date,original_H_kJ_mol,original_T_K,original_reported_deviation,original_decision,previous_v0_2_decision,review_reference_code,primary_source_url,source_review_status,reference_code,primary_compound_name,primary_H,primary_deviation,primary_unit,unit_multiplier_to_kJ,primary_temperature_C,primary_temperature_K,primary_page,primary_table,calorimeter,structure_smiles_from_primary_name,systematic_error_bound_kJ_mol,quality_flags,table_image_visually_checked,pressure_slope_ancillary_correction,reported_replicates_minimum,reported_replicates_exact,temperature_scale_note,source_role,overall_uncertainty_relation,overall_uncertainty_value_kJ_mol,ancillary_reference_notes,source_temperature_adjustment,moisture_treatment,mean_gamma_intJ_g,beta_intJ_g,estimated_relative_error_fraction,energy_conversion_factor_to_abs_J,primary_document_sha256,molar_mass_g_mol,random_standard_error_kJ_mol,standard_error_multiplier,author_estimated_total_error_kJ_mol,primary_numeric_table_verified,primary_identity_verified,measurement_or_reference_temperature,temperature_correction_applied,ideal_gas_state_conversion_applied,ancillary_apparatus_pressure_used,pressure_curve_used_to_derive_label,benchmark_pressure_used_for_label,minimum_replicates_in_reported_mean,measurement_lineage_id,reviewed_by
rdr250199#csvline87,compendium,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",carbon tetrachloride,32.4,298,32400,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 87",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32.4,298,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline8700,compendium,mol_03247da988422eaf,"InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",ethylcyclohexane,40.4751333752532,298.15,40475.1333752532000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]",DOI 10.6028/jres.039.031; p.467; Table 1; Ethylcyclohexane,,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,False,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,40.5,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,Ethylcyclohexane,360.63,,US_international_J/g,0.11223451564,25.0,298.15,467,1,NBS electrical fluid calorimeter,CCC1CCCCC1,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,3,3,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,360.68,0.05,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,112.216,,,0.0404751333752532,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,3,cal_03797d9ff2d8d4c5eaa5,OpenAI Codex; no independent human sign-off
rdr250199#csvline8730,compendium,mol_c24403b08adc6841,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",1-octene,40.3,298,40300,C,,"[""1977MAN/SEL""]","RDR file 250199, CSV line 8730",0.2,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; primary tables, temperature corrections and liquid state not verified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,40.3,298,0.2,quarantine_compendium_provenance,hold_full_text_not_obtained,1977MAN/SEL,https://doi.org/10.1016/0021-9614(77)90202-6,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline88,compendium,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",carbon tetrachloride,31.7,313,31700,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 88",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,31.7,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline89,compendium,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",carbon tetrachloride,30.9,328,30900,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 89",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,30.9,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline8914,compendium,mol_4ffa7abfb5a2e402,"InChI=1S/C8H16O2/c1-3-4-5-6-7-8(9)10-2/h3-7H2,1-2H3",methyl heptanoate,51.6,298,51600,C,,"[""1977MAN/SEL""]","RDR file 250199, CSV line 8914",0.5,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,"Bibliography resolved; primary tables, temperature corrections and liquid state not verified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,51.6,298,0.5,quarantine_compendium_provenance,hold_full_text_not_obtained,1977MAN/SEL,https://doi.org/10.1016/0021-9614(77)90202-6,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline8926,compendium,mol_f4140df6fa2e15f2,"InChI=1S/C8H16O3/c1-3-4-5-10-6-7-11-8(2)9/h3-7H2,1-2H3",ethylene glycol monobutyl ether acetate,59.54,298.15,59540.00,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.24-2037,"[""1970KUS/WAD""]",DOI 10.3891/acta.chem.scand.24-2037; p.2038; Table 1; BuOCH2CH2OAc (2-butoxyethyl acetate),0.04,twice_standard_error_of_mean_random_only,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,False,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,59.5,298,0.1,quarantine_compendium_provenance,quarantine_compendium_provenance,1970KUS/WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_24_p2037-2042.pdf,full_primary_review,1970KUS/WAD,BuOCH2CH2OAc (2-butoxyethyl acetate),59.54,0.04,kJ/mol,1,25.00,298.15,2038,1,Lund electrical compensation; 1966 design with later changes,CCCCOCCOC(C)=O,,Source-wide hygroscopicity/systematic-error caution; printed overall uncertainty >=0.2 kJ/mol is preserved.,True,False,5,5,Source reports Celsius; no historical scale transformation applied.,current_work_direct_calorimetry,>=,0.2,"1966 apparatus paper verified. Cited 1968 p.2434 conflicts with archive pagination; 1968 p.2438 is a plausible intended reference, not a confirmed correction.",Isothermal reported 25 C; no reference-temperature extrapolation applied.,hygroscopicity_caution_no_specific_correction_reported,,,,,9bdf015d78722cb403925df167ed3fa33aabefaa91437eca94aa51a227d49436,,0.02,2,,True,True,measurement,False,False,True,False,False,5,cal_112bba92e37240e6b423,OpenAI Codex; no independent human sign-off
rdr250199#csvline90,compendium,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",carbon tetrachloride,30.1,343,30100,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 90",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,30.1,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9038,compendium,mol_913f04ec4de50c29,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",octane,41.4856255189508,298.15,41485.6255189508000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]",DOI 10.6028/jres.039.031; p.466; Table 1; n-Octane,,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,False,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,41.5,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,n-Octane,363.11,,US_international_J/g,0.11425084828,25.0,298.15,466,1,NBS electrical fluid calorimeter,CCCCCCCC,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,4,4,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,363.16,0.05,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,114.232,,,0.0414856255189508,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,4,cal_9328447af0be16a9d5c3,OpenAI Codex; no independent human sign-off
rdr250199#csvline9070,compendium,mol_d395bc83f11503fd,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","2,2,4-trimethylpentane",35.1298508291344,298.15,35129.8508291344000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]","DOI 10.6028/jres.039.031; p.465; Table 1; 2,2,4-Trimethylpentane",,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,35.1,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,"2,2,4-Trimethylpentane",307.48,,US_international_J/g,0.11425084828,25.0,298.15,465,1,NBS electrical fluid calorimeter,CC(C)CC(C)(C)C,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,4,4,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,307.62,0.14,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,114.232,,,0.0351298508291344,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,4,cal_bf800409b09bd3bf1cc8,OpenAI Codex; no independent human sign-off
rdr250199#csvline91,compendium,mol_c555c47fe3d2bf7e,"InChI=1S/CCl4/c2-1(3,4)5",carbon tetrachloride,29.4,358,29400,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 91",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,29.4,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9121,compendium,mol_6a1b88d7d4729d66,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",dibutyl ether,45,298,45000,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 9121",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,45,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9122,compendium,mol_6a1b88d7d4729d66,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",dibutyl ether,43.9,313,43900,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 9122",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,43.9,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9123,compendium,mol_6a1b88d7d4729d66,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",dibutyl ether,42.9,328,42900,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 9123",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,42.9,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9124,compendium,mol_6a1b88d7d4729d66,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",dibutyl ether,41.9,343,41900,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 9124",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,41.9,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9125,compendium,mol_6a1b88d7d4729d66,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",dibutyl ether,40.7,358,40700,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 9125",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,40.7,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9182,compendium,mol_a39fe39f3d910b4e,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",1-octanol,71,298,71000,C,,"[""1977MAN/SEL""]","RDR file 250199, CSV line 9182",0.4,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,"Bibliography resolved; primary tables, temperature corrections and liquid state not verified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,71,298,0.4,quarantine_compendium_provenance,hold_full_text_not_obtained,1977MAN/SEL,https://doi.org/10.1016/0021-9614(77)90202-6,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline927,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",35.2,298,35200,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 927",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,35.2,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline928,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",34.4,313,34400,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 928",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,34.4,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline929,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",33.6,328,33600,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 929",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,33.6,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline930,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",32.7,343,32700,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 930",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32.7,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline931,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",31.9,358,31900,C,,"[""1980MAJ/SVA""]","RDR file 250199, CSV line 931",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,"Bibliography resolved; original numeric tables, corrections and state unverified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,31.9,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/SVA,https://doi.org/10.1016/0021-9614(80)90028-2,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline933,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",35.15,298.15,35150.00,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.22-2438,"[""1968WAD""]","DOI 10.3891/acta.chem.scand.22-2438; p.2441; Table 2; X(CH2)2X, X=Cl",0.01,twice_standard_error_of_mean_random_only,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave1,2026-09-17,35.1,298,0.1,quarantine_compendium_provenance,approve_primary_calorimetry,1968WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_22_p2438-2444.pdf,full_primary_review,1968WAD,"X(CH2)2X, X=Cl",35.15,0.01,kJ/mol,1,25.00,298.15,2441,2,C_improved,ClCCCl,0.08,,True,False,5,,Source reports Celsius; no historical scale transformation applied.,direct_calorimetry_reported_in_primary_paper,,,,No separate reference-temperature extrapolation used in the reviewed label.,,,,,,a3bf97f0ff50f22cb2939406f90a0bf6964e3af2a7fff3ae69bbeb537e73abb6,,0.005,2,,True,True,measurement,False,False,True,False,False,5,cal_b700a53306cc386a02c3,OpenAI Codex; no independent human sign-off
rdr250199#csvline936,compendium,mol_77bbf943053f2531,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-dichloroethane",32,355,32000,C,,"[""1926MAT""]","RDR file 250199, CSV line 936",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original high-temperature and reference-temperature entries unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32,355,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1926MAT,https://doi.org/10.1021/ja01414a002,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline9607,compendium,mol_3147d9e632f76065,"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3","1,2,4-trimethylbenzene",47.93806862642475,298.15,47938.06862642475000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]","DOI 10.6028/jres.039.031; p.469; Table 1; 1,2,4-Trimethylbenzene",,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,False,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,47.9,298,,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,"1,2,4-Trimethylbenzene",398.77,,US_international_J/g,0.120214832175,25.0,298.15,469,1,NBS electrical fluid calorimeter,Cc1ccc(C)c(C)c1,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,2,2,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,398.78,0.01,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,120.195,,,0.04793806862642475,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,2,cal_f8b31266181693255fea,OpenAI Codex; no independent human sign-off
