record_id,csv_line_1based,source_row_index,inchi,name,H_reported_kJ_mol,T_reported_K,H_corrected_298_kJ_mol,method,source_reference_codes,notes,reported_experimental_T_range,deviation_reported,original_row_json,C_candidate,source_verification_status,measurement_vs_reference_T_status,same_identity_T_H_method_reference_count,has_primary_pressure_match
rdr250199#csvline8218,8218,8216,"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3","4-nitro-1,3-dimethylbenzene",56.7,383.0,59.3020452910086,A,['1987STE/MAL'],,"[368.0, 518.0]",,"{"""":""8216"",""Vap_temp_H"":""2.60204529100859"",""formula"":""C8H9NO2"",""name"":""4-nitro-1,3-dimethylbenzene"",""Hvap_298"":""59.3020452910086"",""Cp_liq"":""262.9"",""Cp_sol"":""201.9"",""Cp_vap"":""181.995"",""Deviation"":"""",""Enthalpy"":""56.7"",""InChI"":""InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1276.3"",""Temp. range (K)"":""[368.0, 518.0]"",""Tm (K)"":""383.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8219,8219,8217,"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3","4-nitro-1,3-dimethylbenzene",57.3,353.0,59.33117097267551,,['1947STU'],,"[338.0, 517.0]",,"{"""":""8217"",""Vap_temp_H"":""2.0311709726755094"",""formula"":""C8H9NO2"",""name"":""4-nitro-1,3-dimethylbenzene"",""Hvap_298"":""59.33117097267551"",""Cp_liq"":""262.9"",""Cp_sol"":""201.9"",""Cp_vap"":""181.995"",""Deviation"":"""",""Enthalpy"":""57.3"",""InChI"":""InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1947STU']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1276.3"",""Temp. range (K)"":""[338.0, 517.0]"",""Tm (K)"":""353.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8220,8220,8218,"InChI=1S/C8H9NO2/c1-6-4-3-5-8(7(6)2)9(10)11/h3-5H,1-2H3","1,2-dimethyl-3-nitrobenzene",59.4,398.0,61.82673994300471,,['1984BOU/FRI'],,"[383.0, 518.0]",,"{"""":""8218"",""Vap_temp_H"":""2.426739943004712"",""formula"":""C8H9NO2"",""name"":""1,2-dimethyl-3-nitrobenzene"",""Hvap_298"":""61.82673994300471"",""Cp_liq"":""262.9"",""Cp_sol"":""201.9"",""Cp_vap"":""181.995"",""Deviation"":"""",""Enthalpy"":""59.4"",""InChI"":""InChI=1S/C8H9NO2/c1-6-4-3-5-8(7(6)2)9(10)11/h3-5H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1984BOU/FRI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1406.63"",""Temp. range (K)"":""[383.0, 518.0]"",""Tm (K)"":""398.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8221,8221,8219,"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)5-7(6)2/h3-5H,1-2H3","1,2-dimethyl-4-nitrobenzene",63.6,414.0,66.03596802473055,,['1984BOU/FRI'],,"[399.0, 536.0]",,"{"""":""8219"",""Vap_temp_H"":""2.435968024730542"",""formula"":""C8H9NO2"",""name"":""1,2-dimethyl-4-nitrobenzene"",""Hvap_298"":""66.03596802473055"",""Cp_liq"":""262.9"",""Cp_sol"":""201.9"",""Cp_vap"":""181.995"",""Deviation"":"""",""Enthalpy"":""63.6"",""InChI"":""InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)5-7(6)2/h3-5H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1984BOU/FRI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1406.63"",""Temp. range (K)"":""[399.0, 536.0]"",""Tm (K)"":""414.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8222,8222,8220,"InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3",2-nitro-1-ethylbenzene,62.7,303.0,62.94141508396537,GS,['2000VER/HEI'],,"[284.0, 323.0]",0.4,"{"""":""8220"",""Vap_temp_H"":""0.2414150839653667"",""formula"":""C8H9NO2"",""name"":""2-nitro-1-ethylbenzene"",""Hvap_298"":""62.94141508396537"",""Cp_liq"":""260.5"",""Cp_sol"":""203.6"",""Cp_vap"":""183.78"",""Deviation"":""0.4"",""Enthalpy"":""62.7"",""InChI"":""InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['2000VER/HEI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1088.98"",""Temp. range (K)"":""[284.0, 323.0]"",""Tm (K)"":""303.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8223,8223,8221,"InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3",2-nitro-1-ethylbenzene,63.0,298.0,63.0,GS,['2000VER/HEI'],,"[284.0, 323.0]",0.4,"{"""":""8221"",""Vap_temp_H"":""0.0"",""formula"":""C8H9NO2"",""name"":""2-nitro-1-ethylbenzene"",""Hvap_298"":""63.0"",""Cp_liq"":""260.5"",""Cp_sol"":""203.6"",""Cp_vap"":""183.78"",""Deviation"":""0.4"",""Enthalpy"":""63.0"",""InChI"":""InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['2000VER/HEI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1088.98"",""Temp. range (K)"":""[284.0, 323.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8224,8224,8222,"InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3",2-nitro-1-ethylbenzene,56.3,368.0,58.64684257151437,A,['1987STE/MAL'],,"[353.0, 422.0]",,"{"""":""8222"",""Vap_temp_H"":""2.346842571514369"",""formula"":""C8H9NO2"",""name"":""2-nitro-1-ethylbenzene"",""Hvap_298"":""58.64684257151437"",""Cp_liq"":""260.5"",""Cp_sol"":""203.6"",""Cp_vap"":""183.78"",""Deviation"":"""",""Enthalpy"":""56.3"",""InChI"":""InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1088.98"",""Temp. range (K)"":""[353.0, 422.0]"",""Tm (K)"":""368.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8225,8225,8223,"InChI=1S/C8H9NO2/c1-2-7-3-5-8(6-4-7)9(10)11/h3-6H,2H2,1H3",4-nitro-1-ethylbenzene,59.4,368.0,61.746842571514364,A,['1987STE/MAL'],,"[353.0, 433.0]",,"{"""":""8223"",""Vap_temp_H"":""2.346842571514369"",""formula"":""C8H9NO2"",""name"":""4-nitro-1-ethylbenzene"",""Hvap_298"":""61.746842571514364"",""Cp_liq"":""260.5"",""Cp_sol"":""203.6"",""Cp_vap"":""183.78"",""Deviation"":"""",""Enthalpy"":""59.4"",""InChI"":""InChI=1S/C8H9NO2/c1-2-7-3-5-8(6-4-7)9(10)11/h3-6H,2H2,1H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1088.98"",""Temp. range (K)"":""[353.0, 433.0]"",""Tm (K)"":""368.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline8226,8226,8224,"InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",methyl 2-aminobenzoate,66.0,326.0,66.34291889226671,Static,['2012ALM/MON2'],,"[283.0, 370.0]",0.1,"{"""":""8224"",""Vap_temp_H"":""0.3429188922667068"",""formula"":""C8H9NO2"",""name"":""methyl 2-aminobenzoate"",""Hvap_298"":""66.34291889226671"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""66.0"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[283.0, 370.0]"",""Tm (K)"":""326.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8227,8227,8225,"InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",methyl 2-aminobenzoate,67.1,298.0,67.1,Static,['2012ALM/MON2'],,"[283.0, 370.0]",0.1,"{"""":""8225"",""Vap_temp_H"":""0.0"",""formula"":""C8H9NO2"",""name"":""methyl 2-aminobenzoate"",""Hvap_298"":""67.1"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""67.1"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[283.0, 370.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8228,8228,8226,"InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",methyl 2-aminobenzoate,62.3,314.0,62.537172312380605,"A, ME","['1987STE/MAL', '1954SER/VOI']",,"[299.0, 333.0]",,"{"""":""8226"",""Vap_temp_H"":""0.2371723123806042"",""formula"":""C8H9NO2"",""name"":""methyl 2-aminobenzoate"",""Hvap_298"":""62.537172312380605"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":"""",""Enthalpy"":""62.3"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3"",""Method"":""A, ME"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1954SER/VOI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[299.0, 333.0]"",""Tm (K)"":""314.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8229,8229,8227,"InChI=1S/C8H9NO2/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5H,9H2,1H3",methyl 3-aminobenzoate,75.4,344.0,75.7884618885622,Static,['2012ALM/MON2'],,"[312.0, 376.0]",0.1,"{"""":""8227"",""Vap_temp_H"":""0.38846188856219044"",""formula"":""C8H9NO2"",""name"":""methyl 3-aminobenzoate"",""Hvap_298"":""75.7884618885622"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""75.4"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[312.0, 376.0]"",""Tm (K)"":""344.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8230,8230,8228,"InChI=1S/C8H9NO2/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5H,9H2,1H3",methyl 3-aminobenzoate,78.2,298.0,78.2,Static,['2012ALM/MON2'],,"[312.0, 376.0]",0.1,"{"""":""8228"",""Vap_temp_H"":""0.0"",""formula"":""C8H9NO2"",""name"":""methyl 3-aminobenzoate"",""Hvap_298"":""78.2"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""78.2"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[312.0, 376.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline8231,8231,8229,"InChI=1S/C8H9NO2/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5H,9H2,1H3",methyl 4-aminobenzoate,74.5,394.0,74.33321016095972,Static,['2012ALM/MON2'],,"[361.0, 428.0]",0.1,"{"""":""8229"",""Vap_temp_H"":""-0.16678983904028044"",""formula"":""C8H9NO2"",""name"":""methyl 4-aminobenzoate"",""Hvap_298"":""74.33321016095972"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""74.5"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[361.0, 428.0]"",""Tm (K)"":""394.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8232,8232,8230,"InChI=1S/C8H9NO2/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5H,9H2,1H3",methyl 4-aminobenzoate,84.0,298.0,84.0,Static,['2012ALM/MON2'],,"[361.0, 428.0]",0.1,"{"""":""8230"",""Vap_temp_H"":""0.0"",""formula"":""C8H9NO2"",""name"":""methyl 4-aminobenzoate"",""Hvap_298"":""84.0"",""Cp_liq"":""287.8"",""Cp_sol"":""187.5"",""Cp_vap"":""166.875"",""Deviation"":""0.1"",""Enthalpy"":""84.0"",""InChI"":""InChI=1S/C8H9NO2/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5H,9H2,1H3"",""Method"":""Static"",""Notes"":"""",""Reference"":""['2012ALM/MON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1391.53"",""Temp. range (K)"":""[361.0, 428.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline8233,8233,8231,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)","p-hydroxyacetanilide (acetaminophen, paracetamol)",103.0,521.0,99.18349262906055,TGA,['2009VEC/TOM'],,,3.0,"{"""":""8231"",""Vap_temp_H"":""-3.8165073709394477"",""formula"":""C8H9NO2"",""name"":""p-hydroxyacetanilide (acetaminophen, paracetamol)"",""Hvap_298"":""99.18349262906055"",""Cp_liq"":""356.4"",""Cp_sol"":""193.1"",""Cp_vap"":""172.755"",""Deviation"":""3.0"",""Enthalpy"":""103.0"",""InChI"":""InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)"",""Method"":""TGA"",""Notes"":"""",""Reference"":""['2009VEC/TOM']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1067.63"",""Temp. range (K)"":"""",""Tm (K)"":""521.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline8234,8234,8232,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)","p-hydroxyacetanilide (acetaminophen, paracetamol)",99.0,494.0,96.7183416211339,TGA,['2009VEC/TOM'],,,1.0,"{"""":""8232"",""Vap_temp_H"":""-2.281658378866098"",""formula"":""C8H9NO2"",""name"":""p-hydroxyacetanilide (acetaminophen, paracetamol)"",""Hvap_298"":""96.7183416211339"",""Cp_liq"":""356.4"",""Cp_sol"":""193.1"",""Cp_vap"":""172.755"",""Deviation"":""1.0"",""Enthalpy"":""99.0"",""InChI"":""InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)"",""Method"":""TGA"",""Notes"":"""",""Reference"":""['2009VEC/TOM']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1067.63"",""Temp. range (K)"":"""",""Tm (K)"":""494.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline8235,8235,8233,"InChI=1S/C8H9N3/c1-2-3-4-8(5-9,6-10)7-11/h2-4H2,1H3","2,2-dicyanohexanenitrile",61.0,nan,61.0,GS,['1994RAK/VER'],,"[288.0, 323.0]",0.2,"{"""":""8233"",""Vap_temp_H"":""0.0"",""formula"":""C8H9N3"",""name"":""2,2-dicyanohexanenitrile"",""Hvap_298"":""61.0"",""Cp_liq"":""294.3"",""Cp_sol"":""237.2"",""Cp_vap"":""219.06"",""Deviation"":""0.2"",""Enthalpy"":""61.0"",""InChI"":""InChI=1S/C8H9N3/c1-2-3-4-8(5-9,6-10)7-11/h2-4H2,1H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1994RAK/VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""985.94"",""Temp. range (K)"":""[288.0, 323.0]"",""Tm (K)"":""""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,False
rdr250199#csvline8236,8236,8234,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",42.9,298.0,42.9,CGC,['1995CHI/HOS'],,"[373.0, 423.0]",,"{"""":""8234"",""Vap_temp_H"":""0.0"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""42.9"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""42.9"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""CGC"",""Notes"":"""",""Reference"":""['1995CHI/HOS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[373.0, 423.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline8237,8237,8235,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",41.1,348.0,42.01885093908996,A,['1987STE/MAL'],,"[333.0, 419.0]",,"{"""":""8235"",""Vap_temp_H"":""0.9188509390899595"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""42.01885093908996"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""41.1"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[333.0, 419.0]"",""Tm (K)"":""348.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8238,8238,8236,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",38.0,431.0,38.39027837466031,A,['1987STE/MAL'],,"[416.0, 473.0]",,"{"""":""8236"",""Vap_temp_H"":""0.39027837466031556"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""38.39027837466031"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""38.0"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[416.0, 473.0]"",""Tm (K)"":""431.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8239,8239,8237,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",36.7,486.0,35.4061590245599,A,['1987STE/MAL'],,"[471.0, 571.0]",,"{"""":""8237"",""Vap_temp_H"":""-1.2938409754401015"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""35.4061590245599"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""36.7"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[471.0, 571.0]"",""Tm (K)"":""486.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8240,8240,8238,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",36.7,582.0,30.135008606914226,A,['1987STE/MAL'],,"[567.0, 630.0]",,"{"""":""8238"",""Vap_temp_H"":""-6.564991393085776"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""30.135008606914226"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""36.7"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[567.0, 630.0]"",""Tm (K)"":""582.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8241,8241,8239,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",39.8,401.0,40.668674623287906,,['1982CAS/FRA'],,"[386.0, 416.0]",,"{"""":""8239"",""Vap_temp_H"":""0.868674623287907"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""40.668674623287906"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""39.8"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1982CAS/FRA']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[386.0, 416.0]"",""Tm (K)"":""401.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8242,8242,8240,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",43.4,298.0,43.4,,['1971WIL/ZWO'],,,,"{"""":""8240"",""Vap_temp_H"":""0.0"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""43.4"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""43.4"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1971WIL/ZWO']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline8243,8243,8241,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",41.5,338.0,42.31133444968972,,['1968GAR/BOV'],,"[333.0, 342.0]",,"{"""":""8241"",""Vap_temp_H"":""0.811334449689717"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""42.31133444968972"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""41.5"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1968GAR/BOV']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[333.0, 342.0]"",""Tm (K)"":""338.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline8244,8244,8242,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",43.4,298.0,43.4,C,['1947OSB/GIN'],,,0.1,"{"""":""8242"",""Vap_temp_H"":""0.0"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""43.4"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":""0.1"",""Enthalpy"":""43.4"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1947OSB/GIN']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline8245,8245,8243,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3","1,2-dimethylbenzene",40.8,352.0,41.751320862699366,MM,"['1945WIL/TAY', '1949FOR/NOR']",,"[337.0, 419.0]",,"{"""":""8243"",""Vap_temp_H"":""0.9513208626993688"",""formula"":""C8H10"",""name"":""1,2-dimethylbenzene"",""Hvap_298"":""41.751320862699366"",""Cp_liq"":""199.4"",""Cp_sol"":""158.4"",""Cp_vap"":""136.32"",""Deviation"":"""",""Enthalpy"":""40.8"",""InChI"":""InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"",""Method"":""MM"",""Notes"":"""",""Reference"":""['1945WIL/TAY', '1949FOR/NOR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1054.97"",""Temp. range (K)"":""[337.0, 419.0]"",""Tm (K)"":""352.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
