molecule_a,molecule_b,kind,key,similarity
mol_670136e04246f1d5,mol_496a55139eacec75,same_pressure_DOI,10.1021/je500092v,
mol_8411a1787a17bdb0,mol_2ea49b3823ebd7ad,same_pressure_DOI,10.1021/je500116z,
mol_1b927af3ef5d8701,mol_1e9d2e26a6ddc23d,same_pressure_DOI,10.1021/je500428d,
mol_70e48880798be543,mol_233b54030a79656e,same_pressure_DOI,10.1021/je500731x,
mol_70e48880798be543,mol_95868041bec1b2e7,same_pressure_DOI,10.1021/je500731x,
mol_2d09dab0a2be3f90,mol_8c6d4251bbcdb100,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_80db9b4fc382b414,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_275981bba78be1e1,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_3cb1734042df550a,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_900a0f38b179fea2,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_85133c3fe71552de,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_22be8c33c22b0b12,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_0eff9e7e919da986,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_12f2d4d05a0c8d09,same_pressure_DOI,10.1021/je500784s,
mol_2d09dab0a2be3f90,mol_fd8c11940511c457,same_pressure_DOI,10.1021/je500784s,
mol_6d4f973d7e18814a,mol_766e4af517e1fbbc,same_pressure_DOI,10.1021/je5008795,
mol_2ea49b3823ebd7ad,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je501106d,
mol_f3ea48a487080019,mol_0598ed94e921fa46,same_pressure_DOI,10.1021/je700027n,
mol_a3ab0bd2d4d80422,mol_b73eb28e83f057b0,same_pressure_DOI,10.1021/je7001122,
mol_a3ab0bd2d4d80422,mol_e9e23b59358f5358,same_pressure_DOI,10.1021/je7001122,
mol_496a55139eacec75,mol_24c542b281c2477a,same_pressure_DOI,10.1021/je700398k,
mol_41da2435d36ad8a1,mol_3b4635f42f3caa44,same_pressure_DOI,10.1021/je7005924,
mol_538c4f0d7c4ce97e,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1021/je7007523,
mol_e554601fff053edf,mol_a64b8a3e542d0885,same_pressure_DOI,10.1021/je800290k,
mol_e554601fff053edf,mol_7ff2a8a99ea3e83d,same_pressure_DOI,10.1021/je800290k,
mol_39d0980e9525ad01,mol_c5c000094b04a77b,same_pressure_DOI,10.1021/je800333q,
mol_e554601fff053edf,mol_43e3cdae7078a32d,same_pressure_DOI,10.1021/je800530u,
mol_784ee3742c50210b,mol_c47bc461dbb285de,same_pressure_DOI,10.1021/je800603z,
mol_784ee3742c50210b,mol_f612596591f38885,same_pressure_DOI,10.1021/je800603z,
mol_784ee3742c50210b,mol_c43b0ee134e86771,same_pressure_DOI,10.1021/je800603z,
mol_f32efffa3cd8e3f1,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/je900050z,
mol_f32efffa3cd8e3f1,mol_b8293313f61ea38f,same_pressure_DOI,10.1021/je900050z,
mol_6543f20ed164282a,mol_67658075c3dea3a6,same_pressure_DOI,10.1021/je900258f,
mol_bf39f6deed5d4b6a,mol_9bae39b547067706,same_pressure_DOI,10.1021/je900293j,
mol_bf39f6deed5d4b6a,mol_b27150fe8ceb156d,same_pressure_DOI,10.1021/je900293j,
mol_ce50f4cf8290e782,mol_3590edb9884753b9,same_pressure_DOI,10.1021/je9004905,
mol_ce50f4cf8290e782,mol_16272dceff3c45bf,same_pressure_DOI,10.1021/je9004905,
mol_c30b4ae49b848357,mol_d395bc83f11503fd,same_pressure_DOI,10.1021/je901026b,
mol_b4ec50115958b3dd,mol_5dbb586fa38c6136,shared_enthalpy_reference,1901KAH,
mol_b4ec50115958b3dd,mol_cdea8ee7666036ab,shared_enthalpy_reference,1901KAH,
mol_f485c31dbb304f3b,mol_62b1e6f80fd72085,shared_enthalpy_reference,1901KAH2,
mol_77bbf943053f2531,mol_dd7217c8aa001588,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_2d09dab0a2be3f90,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_5a4aa50dd3cafc66,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_5acfd4736e755185,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_239cb7e490ad2a91,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_9250348909aba0f8,shared_enthalpy_reference,1926MAT,
mol_77bbf943053f2531,mol_253d8d3c7e0ad521,shared_enthalpy_reference,1926MAT,
mol_538c4f0d7c4ce97e,mol_d395bc83f11503fd,shared_enthalpy_reference,1940PIT,
mol_a3ab0bd2d4d80422,mol_e983a25bd52a944d,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_2ea49b3823ebd7ad,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b1820f534fb61402,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b44b37c017007981,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b94bab3d5b62c755,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_eb0e7cd1593e34a5,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_d40206d67276aa8c,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_af4829eb52c939fe,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_03247da988422eaf,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_913f04ec4de50c29,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_d395bc83f11503fd,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_3147d9e632f76065,shared_enthalpy_reference,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_3fd637a4d667fe51,shared_enthalpy_reference,1947OSB/GIN,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_670136e04246f1d5,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_8b6a2383c538f690,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_c30b4ae49b848357,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_b6b13d8dfbd75423,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_f32efffa3cd8e3f1,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_7bd3eb1878fd3045,shared_enthalpy_reference,1963MCC/LAI,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,shared_enthalpy_reference,1963MCC/LAI,
mol_a3ab0bd2d4d80422,mol_7a77950532c8e700,shared_enthalpy_reference,1963MOR/SUN,
mol_a3ab0bd2d4d80422,mol_bf39f6deed5d4b6a,shared_enthalpy_reference,1963MOR/SUN,
mol_a3ab0bd2d4d80422,mol_913f04ec4de50c29,shared_enthalpy_reference,1963MOR/SUN,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_670136e04246f1d5,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_8b6a2383c538f690,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_c30b4ae49b848357,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_e55299b0f2600cdb,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_6ea740b63f4d7f2b,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_5fa3d4f920d98423,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_502267b1d358ae7d,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_a3ec1070c8366fe2,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_435971c8aa9ce0da,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_39beef09cdd1ae08,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_212f24f877214356,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_754b018a16a84522,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_b8293313f61ea38f,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_478c9e57637d58f1,shared_enthalpy_reference,1966WAD,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,shared_enthalpy_reference,1966WAD,
mol_bcfe0436200b409a,mol_2f2b484f1c3d108f,shared_enthalpy_reference,1967HAL/LEE,
mol_bcfe0436200b409a,mol_360d41877d5341ed,shared_enthalpy_reference,1967HAL/LEE,
mol_5fa3d4f920d98423,mol_8c26cc46761de673,shared_enthalpy_reference,1968PLA/WIL,
mol_5fa3d4f920d98423,mol_55b6d752028fb5df,shared_enthalpy_reference,1968PLA/WIL,
mol_5fa3d4f920d98423,mol_5feb1fde294beccb,shared_enthalpy_reference,1968PLA/WIL,
mol_77bbf943053f2531,mol_6ea740b63f4d7f2b,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_d2d85289da26a082,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_8411a1787a17bdb0,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_7a5b68b203cc6270,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_528932d2a9841ae7,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_71ac04ebc05b85f5,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_b633c02df2e0c63b,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_2d09dab0a2be3f90,shared_enthalpy_reference,1968WAD,
mol_77bbf943053f2531,mol_5a4aa50dd3cafc66,shared_enthalpy_reference,1968WAD,
mol_e9bda82626d344ab,mol_cdcd3722df880b7b,shared_enthalpy_reference,1969WAD,
mol_e9bda82626d344ab,mol_969f34406f44f7e7,shared_enthalpy_reference,1969WAD,
mol_e9bda82626d344ab,mol_b4ec50115958b3dd,shared_enthalpy_reference,1969WAD,
mol_e9bda82626d344ab,mol_cdea8ee7666036ab,shared_enthalpy_reference,1969WAD,
mol_e9bda82626d344ab,mol_784ee3742c50210b,shared_enthalpy_reference,1969WAD,
mol_e9bda82626d344ab,mol_7e0d1a628651aee9,shared_enthalpy_reference,1969WAD,
mol_b4b87befe28d84ce,mol_8b6a2383c538f690,shared_enthalpy_reference,1970COU/FEN,
mol_b4b87befe28d84ce,mol_435971c8aa9ce0da,shared_enthalpy_reference,1970COU/FEN,
mol_f485c31dbb304f3b,mol_25b76921742ed7fa,shared_enthalpy_reference,1970HOW/WAD,
mol_f485c31dbb304f3b,mol_5dbb586fa38c6136,shared_enthalpy_reference,1970HOW/WAD,
mol_91aa5b5594ca491a,mol_f4140df6fa2e15f2,shared_enthalpy_reference,1970KUS/WAD,
mol_21a4cd711754eeed,mol_b482dd7c4a655efd,shared_enthalpy_reference,1971KUS/WAD,
mol_21a4cd711754eeed,mol_2901cf755cab0466,shared_enthalpy_reference,1971KUS/WAD,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,shared_enthalpy_reference,1971POL/BEN,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,shared_enthalpy_reference,1971POL/BEN,
mol_b4b87befe28d84ce,mol_670136e04246f1d5,shared_enthalpy_reference,1971POL/BEN,
mol_b4b87befe28d84ce,mol_8b6a2383c538f690,shared_enthalpy_reference,1971POL/BEN,
mol_b4b87befe28d84ce,mol_c30b4ae49b848357,shared_enthalpy_reference,1971POL/BEN,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,shared_enthalpy_reference,1971POL/BEN,
mol_69df6d03bf2d6749,mol_f45d44d06aa6449e,shared_enthalpy_reference,1972LAY/WAD,
mol_c38e9861aa13f05a,mol_3bc540c095f58f95,shared_enthalpy_reference,1972MOR,
mol_7a77950532c8e700,mol_bf39f6deed5d4b6a,shared_enthalpy_reference,1972MOR2,
mol_2e302d909c9e5e5c,mol_6dc54388549b234e,shared_enthalpy_reference,1973COU/LEE,
mol_e36df2c2d963afd3,mol_502267b1d358ae7d,shared_enthalpy_reference,1973GEI/QUI,
mol_e36df2c2d963afd3,mol_a3ec1070c8366fe2,shared_enthalpy_reference,1973GEI/QUI,
mol_e36df2c2d963afd3,mol_301d3a83ae1e6ae0,shared_enthalpy_reference,1973GEI/QUI,
mol_2465ec339bda2cbb,mol_670136e04246f1d5,shared_enthalpy_reference,1973SVO/VES,
mol_2465ec339bda2cbb,mol_fb8c516f3cf70b3f,shared_enthalpy_reference,1973SVO/VES,
mol_2465ec339bda2cbb,mol_e983a25bd52a944d,shared_enthalpy_reference,1973SVO/VES,
mol_2465ec339bda2cbb,mol_b1820f534fb61402,shared_enthalpy_reference,1973SVO/VES,
mol_2465ec339bda2cbb,mol_6dc54388549b234e,shared_enthalpy_reference,1973SVO/VES,
mol_024c11ca89792376,mol_896a74ad0b2a7fde,shared_enthalpy_reference,1975FEN/HAR,
mol_024c11ca89792376,mol_360d41877d5341ed,shared_enthalpy_reference,1975FEN/HAR,
mol_2e538f5e181d5946,mol_d079a9561d9d2641,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_5e1a76b3fc001a63,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_71d239be146a61dd,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_a557d965b4ca95e1,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_2c8fece1c354948f,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_b8293313f61ea38f,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_41edcf15887aae47,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_e687bcf74e76aad5,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_c24403b08adc6841,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_4ffa7abfb5a2e402,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_a39fe39f3d910b4e,shared_enthalpy_reference,1977MAN/SEL,
mol_2e538f5e181d5946,mol_fe38c48a132d8ec5,shared_enthalpy_reference,1977MAN/SEL,
mol_c1c12a449ac15fd2,mol_f23ee274fe9afdfa,shared_enthalpy_reference,1977STRI/SUN,
mol_c1c12a449ac15fd2,mol_30519df461efd318,shared_enthalpy_reference,1977STRI/SUN,
mol_c1c12a449ac15fd2,mol_ea37acee7bc3d9f6,shared_enthalpy_reference,1977STRI/SUN,
mol_e55299b0f2600cdb,mol_502267b1d358ae7d,shared_enthalpy_reference,1977SVO/VES,
mol_e55299b0f2600cdb,mol_6eb44d0732fcdc70,shared_enthalpy_reference,1977SVO/VES,
mol_e983a25bd52a944d,mol_2ea49b3823ebd7ad,shared_enthalpy_reference,1979MAJ/SVO,
mol_e983a25bd52a944d,mol_256a0ea2592048b0,shared_enthalpy_reference,1979MAJ/SVO,
mol_e983a25bd52a944d,mol_538c4f0d7c4ce97e,shared_enthalpy_reference,1979MAJ/SVO,
mol_e983a25bd52a944d,mol_913f04ec4de50c29,shared_enthalpy_reference,1979MAJ/SVO,
mol_e983a25bd52a944d,mol_d395bc83f11503fd,shared_enthalpy_reference,1979MAJ/SVO,
mol_969f34406f44f7e7,mol_df36260e25a0f59a,shared_enthalpy_reference,1979MAJ/SVO2,
mol_969f34406f44f7e7,mol_784ee3742c50210b,shared_enthalpy_reference,1979MAJ/SVO2,
mol_e36df2c2d963afd3,mol_8568098f87e46d1f,shared_enthalpy_reference,1979SUN/SVE2,
mol_e36df2c2d963afd3,mol_70e48880798be543,shared_enthalpy_reference,1979SUN/SVE2,
mol_520d932204fca4b7,mol_69df6d03bf2d6749,shared_enthalpy_reference,1980MAJ/SVA,
mol_520d932204fca4b7,mol_f45d44d06aa6449e,shared_enthalpy_reference,1980MAJ/SVA,
mol_520d932204fca4b7,mol_77bbf943053f2531,shared_enthalpy_reference,1980MAJ/SVA,
mol_520d932204fca4b7,mol_c555c47fe3d2bf7e,shared_enthalpy_reference,1980MAJ/SVA,
mol_fc1211201dbfeedf,mol_024c11ca89792376,shared_enthalpy_reference,1980MAJ/WAG,
mol_fc1211201dbfeedf,mol_896a74ad0b2a7fde,shared_enthalpy_reference,1980MAJ/WAG,
mol_fc1211201dbfeedf,mol_a6ed1653bde80123,shared_enthalpy_reference,1980MAJ/WAG,
mol_fc1211201dbfeedf,mol_e82f68770fb0a3fb,shared_enthalpy_reference,1980MAJ/WAG,
mol_fc1211201dbfeedf,mol_4e6567a0dc6bd494,shared_enthalpy_reference,1980MAJ/WAG,
mol_fc1211201dbfeedf,mol_6a1b88d7d4729d66,shared_enthalpy_reference,1980MAJ/WAG,
mol_e55299b0f2600cdb,mol_dd7217c8aa001588,shared_enthalpy_reference,1980SVO/UCH,
mol_e55299b0f2600cdb,mol_502267b1d358ae7d,shared_enthalpy_reference,1980SVO/UCH,
mol_e55299b0f2600cdb,mol_6eb44d0732fcdc70,shared_enthalpy_reference,1980SVO/UCH,
mol_e55299b0f2600cdb,mol_39beef09cdd1ae08,shared_enthalpy_reference,1980SVO/UCH,
mol_e36df2c2d963afd3,mol_bcfe0436200b409a,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_2f2b484f1c3d108f,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_8568098f87e46d1f,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_241178e06777b8f6,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_2c8fece1c354948f,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_70e48880798be543,shared_enthalpy_reference,1981GAT/STR,
mol_e36df2c2d963afd3,mol_478c9e57637d58f1,shared_enthalpy_reference,1981GAT/STR,
mol_d256cec7b59305ff,mol_fb79232c4db917be,shared_enthalpy_reference,1981HOS/SCO,
mol_b94bab3d5b62c755,mol_eb0e7cd1593e34a5,shared_enthalpy_reference,1981HOS/SCO3,
mol_b94bab3d5b62c755,mol_84afa114cb8b9453,shared_enthalpy_reference,1981HOS/SCO3,
mol_d2d85289da26a082,mol_528932d2a9841ae7,shared_enthalpy_reference,1981TEK/MAJ,
mol_d2d85289da26a082,mol_71ac04ebc05b85f5,shared_enthalpy_reference,1981TEK/MAJ,
mol_670136e04246f1d5,mol_6a1b88d7d4729d66,shared_enthalpy_reference,1982FUC/PEA,
mol_a3ab0bd2d4d80422,mol_e983a25bd52a944d,shared_enthalpy_reference,1982FUR/SAK,
mol_a3ab0bd2d4d80422,mol_6fbb7c525fc1c495,shared_enthalpy_reference,1982FUR/SAK,
mol_b94bab3d5b62c755,mol_c24403b08adc6841,shared_enthalpy_reference,1982SVO/CHA,
mol_b94bab3d5b62c755,mol_d395bc83f11503fd,shared_enthalpy_reference,1982SVO/CHA,
mol_e36df2c2d963afd3,mol_bcfe0436200b409a,shared_enthalpy_reference,1983UCH/MAJ,
mol_e36df2c2d963afd3,mol_2f2b484f1c3d108f,shared_enthalpy_reference,1983UCH/MAJ,
mol_e36df2c2d963afd3,mol_301d3a83ae1e6ae0,shared_enthalpy_reference,1983UCH/MAJ,
mol_8b6a2383c538f690,mol_c30b4ae49b848357,shared_enthalpy_reference,1984MAJ/SVO,
mol_28d861e75826cef3,mol_e840c319a89074e3,shared_enthalpy_reference,1985KUS,
mol_28d861e75826cef3,mol_969f34406f44f7e7,shared_enthalpy_reference,1985KUS,
mol_435971c8aa9ce0da,mol_f32efffa3cd8e3f1,shared_enthalpy_reference,1985MAJ/SVO2,
mol_435971c8aa9ce0da,mol_7bd3eb1878fd3045,shared_enthalpy_reference,1985MAJ/SVO2,
mol_435971c8aa9ce0da,mol_34651b4ffde1812d,shared_enthalpy_reference,1985MAJ/SVO2,
mol_435971c8aa9ce0da,mol_dee0d48887c32f73,shared_enthalpy_reference,1985MAJ/SVO2,
mol_b44b37c017007981,mol_eb0e7cd1593e34a5,shared_enthalpy_reference,1985NAT/VIS,
mol_b4b87befe28d84ce,mol_e983a25bd52a944d,shared_enthalpy_reference,1988DON/LIN,
mol_b4b87befe28d84ce,mol_b1820f534fb61402,shared_enthalpy_reference,1988DON/LIN,
mol_3590edb9884753b9,mol_4f13a4696bbfcaf9,shared_enthalpy_reference,1988KNA/SAB,
mol_3590edb9884753b9,mol_d3125f71fb8f9281,shared_enthalpy_reference,1988KNA/SAB,
mol_77bbf943053f2531,mol_e6f8f97a2caa00b9,shared_enthalpy_reference,1989AN/HU,
mol_77bbf943053f2531,mol_c5207e620c9fcfd3,shared_enthalpy_reference,1989AN/HU,
mol_8af87cc50053180a,mol_28d861e75826cef3,shared_enthalpy_reference,1989VOR/KLY,
mol_8af87cc50053180a,mol_9b5c2e3993415780,shared_enthalpy_reference,1989VOR/KLY,
mol_8af87cc50053180a,mol_e840c319a89074e3,shared_enthalpy_reference,1989VOR/KLY,
mol_3590edb9884753b9,mol_4f13a4696bbfcaf9,shared_enthalpy_reference,1990KNA/SAB2,
mol_3590edb9884753b9,mol_d3125f71fb8f9281,shared_enthalpy_reference,1990KNA/SAB2,
mol_e03ddfeaf65a0134,mol_cee7ca25fc127d19,shared_enthalpy_reference,1991VOR/KLY2,
mol_55b6d752028fb5df,mol_301d3a83ae1e6ae0,shared_enthalpy_reference,1992SVO/KUB,
mol_2ea49b3823ebd7ad,mol_3fd637a4d667fe51,shared_enthalpy_reference,1996VAR/PAS,
mol_a3ab0bd2d4d80422,mol_58c591d9024d1c78,shared_enthalpy_reference,1996VIT/CHA,
mol_a3ab0bd2d4d80422,mol_7a77950532c8e700,shared_enthalpy_reference,1996VIT/CHA,
mol_a3ab0bd2d4d80422,mol_bf39f6deed5d4b6a,shared_enthalpy_reference,1996VIT/CHA,
mol_a3ab0bd2d4d80422,mol_3fd637a4d667fe51,shared_enthalpy_reference,1996VIT/CHA,
mol_a41185fe88971a35,mol_3e3fe40dbc9b9649,shared_enthalpy_reference,1999MO/YAN,
mol_354c60c5de252d85,mol_ed685a6001d3930a,shared_enthalpy_reference,2000RIB/RIB2,
mol_65b637e94cd66c7e,mol_17a72fa1b6a75538,shared_enthalpy_reference,2003ZAI/VER,
mol_65b637e94cd66c7e,mol_a78531f40bfa734a,shared_enthalpy_reference,2003ZAI/VER,
mol_65b637e94cd66c7e,mol_ad64c2cfe3c93488,shared_enthalpy_reference,2003ZAI/VER,
mol_65b637e94cd66c7e,mol_20837b2036542f40,shared_enthalpy_reference,2003ZAI/VER,
mol_65b637e94cd66c7e,mol_17a72fa1b6a75538,shared_enthalpy_reference,2004PAU/ZAI,
mol_65b637e94cd66c7e,mol_a78531f40bfa734a,shared_enthalpy_reference,2004PAU/ZAI,
mol_65b637e94cd66c7e,mol_ad64c2cfe3c93488,shared_enthalpy_reference,2004PAU/ZAI,
mol_65b637e94cd66c7e,mol_20837b2036542f40,shared_enthalpy_reference,2004PAU/ZAI,
mol_58c591d9024d1c78,mol_2ea49b3823ebd7ad,shared_enthalpy_reference,2007PAS/KUZ,
mol_58c591d9024d1c78,mol_3fd637a4d667fe51,shared_enthalpy_reference,2007PAS/KUZ,
mol_9d47f5f4c0b23422,mol_f51711463f7a60d1,shared_enthalpy_reference,2007RIB/FRE,
mol_467811238401dcaa,mol_4581eaef241767fe,shared_enthalpy_reference,2010RIB/AMA,
mol_dd7217c8aa001588,mol_5acfd4736e755185,shared_enthalpy_reference,2012SAM/NAZ,
mol_5a4aa50dd3cafc66,mol_239cb7e490ad2a91,shared_enthalpy_reference,2014VER/EME,
mol_5a4aa50dd3cafc66,mol_9250348909aba0f8,shared_enthalpy_reference,2014VER/EME,
mol_65b637e94cd66c7e,mol_17a72fa1b6a75538,shared_enthalpy_reference,doi:10.1021/je025634v,
mol_65b637e94cd66c7e,mol_a78531f40bfa734a,shared_enthalpy_reference,doi:10.1021/je025634v,
mol_65b637e94cd66c7e,mol_ad64c2cfe3c93488,shared_enthalpy_reference,doi:10.1021/je025634v,
mol_65b637e94cd66c7e,mol_20837b2036542f40,shared_enthalpy_reference,doi:10.1021/je025634v,
mol_b4ec50115958b3dd,mol_5dbb586fa38c6136,possible_enthalpy_pressure_source_alias,1901KAH,
mol_b4ec50115958b3dd,mol_cdea8ee7666036ab,possible_enthalpy_pressure_source_alias,1901KAH,
mol_f485c31dbb304f3b,mol_62b1e6f80fd72085,possible_enthalpy_pressure_source_alias,1901KAH2,
mol_77bbf943053f2531,mol_dd7217c8aa001588,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_2d09dab0a2be3f90,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_5a4aa50dd3cafc66,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_5acfd4736e755185,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_239cb7e490ad2a91,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_9250348909aba0f8,possible_enthalpy_pressure_source_alias,1926MAT,
mol_77bbf943053f2531,mol_253d8d3c7e0ad521,possible_enthalpy_pressure_source_alias,1926MAT,
mol_538c4f0d7c4ce97e,mol_d395bc83f11503fd,possible_enthalpy_pressure_source_alias,1940PIT,
mol_a3ab0bd2d4d80422,mol_e983a25bd52a944d,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_2ea49b3823ebd7ad,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b1820f534fb61402,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b44b37c017007981,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_b94bab3d5b62c755,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_eb0e7cd1593e34a5,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_d40206d67276aa8c,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_af4829eb52c939fe,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_03247da988422eaf,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_913f04ec4de50c29,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_d395bc83f11503fd,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_3147d9e632f76065,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
mol_a3ab0bd2d4d80422,mol_3fd637a4d667fe51,possible_enthalpy_pressure_source_alias,1947OSB/GIN,
